day,demand_pred,hour,hourofday,price_pred,solar_pred
33,20.29,775,7,2.24,0.02
33,54.95,776,8,4.35,1.64
33,35.33,777,9,4.95,3.27
33,83.25,778,10,4.03,6.31
33,121.09,779,11,3.76,7.9
33,109.97,780,12,3.12,8.31
33,90.66,781,13,2.72,7.1
33,84.34,782,14,2.14,8.26
33,96.29,783,15,2.47,6.12
33,118.88,784,16,3.1,3.86
33,72.44,785,17,3.3,1.81
33,68.12,786,18,3.41,0.0
33,112.72,787,19,3.32,0.0
33,116.05,788,20,3.39,0.0
33,131.56,789,21,3.22,0.0
33,103.26,790,22,2.36,0.0
33,82.97,791,23,2.46,0.0
33,25.81,792,24,1.15,0.0
34,20.66,793,1,1.56,0.0
34,22.06,794,2,1.28,0.0
34,21.26,795,3,1.26,0.0
34,63.87,796,4,0.89,0.0
34,18.27,797,5,1.04,0.0
34,21.69,798,6,2.71,0.0
34,61.54,799,7,4.27,0.06
34,177.69,800,8,5.83,3.62
34,119.78,801,9,4.74,7.0
34,80.23,802,10,6.25,10.74
34,80.19,803,11,6.59,13.83
34,81.27,804,12,4.33,16.26
34,85.28,805,13,4.45,15.42
34,111.86,806,14,3.78,11.83
34,81.16,807,15,4.28,8.4
34,51.92,808,16,2.23,6.97
34,26.76,809,17,2.47,2.19
34,42.4,810,18,2.55,0.0
34,85.96,811,19,3.55,0.0
34,120.52,812,20,2.2,0.0
34,135.5,813,21,2.93,0.0
34,173.51,814,22,2.61,0.0
34,112.09,815,23,2.03,0.0
34,30.22,816,24,1.06,0.0
35,23.4,817,1,2.23,0.0
35,18.6,818,2,1.91,0.0
35,18.01,819,3,2.15,0.0
35,17.22,820,4,2.24,0.0
35,19.5,821,5,2.29,0.0
35,24.92,822,6,3.1,0.0
35,93.31,823,7,5.23,0.12
35,129.12,824,8,6.85,4.27
35,116.62,825,9,5.32,8.46
35,100.63,826,10,6.04,9.93
35,61.42,827,11,4.77,7.8
35,85.27,828,12,3.99,8.12
35,84.02,829,13,3.45,10.97
35,59.8,830,14,3.81,12.93
35,34.47,831,15,3.01,13.07
35,30.99,832,16,4.02,11.89
35,33.72,833,17,3.78,3.44
35,139.06,834,18,4.31,0.0
35,166.01,835,19,3.39,0.0
35,165.53,836,20,2.97,0.0
35,204.42,837,21,3.02,0.0
35,193.1,838,22,3.06,0.0
35,159.34,839,23,2.07,0.0
35,78.98,840,24,1.47,0.0
36,52.55,841,1,2.3,0.0
36,28.03,842,2,2.08,0.0
36,17.76,843,3,2.16,0.0
36,20.61,844,4,2.49,0.0
36,18.01,845,5,2.62,0.0
36,23.56,846,6,1.76,0.0
36,42.33,847,7,4.56,0.16
36,150.23,848,8,5.36,6.67
36,160.82,849,9,6.13,15.33
36,101.86,850,10,5.14,13.64
36,217.96,851,11,4.72,16.64
36,224.22,852,12,4.71,16.46
36,99.3,853,13,3.8,15.99
36,137.46,854,14,3.1,10.06
36,134.67,855,15,3.0,6.0
36,98.63,856,16,2.98,5.54
36,97.54,857,17,3.14,2.12
36,82.45,858,18,3.39,0.0
36,91.18,859,19,2.88,0.0
36,58.7,860,20,2.56,0.0
36,24.06,861,21,3.32,0.0
36,23.49,862,22,2.66,0.0
36,24.91,863,23,2.12,0.0
36,81.16,864,24,1.73,0.0
37,35.74,865,1,2.09,0.0
37,18.47,866,2,2.7,0.0
37,21.39,867,3,2.11,0.0
37,20.7,868,4,2.49,0.0
37,20.86,869,5,1.97,0.0
37,21.19,870,6,2.37,0.0
37,78.88,871,7,4.43,0.1
37,36.08,872,8,6.11,4.83
37,46.24,873,9,5.15,9.67
37,67.85,874,10,6.39,17.15
37,85.97,875,11,5.25,17.66
37,176.21,876,12,3.5,18.02
37,128.57,877,13,4.46,21.11
37,83.35,878,14,3.18,16.71
37,100.78,879,15,4.1,13.89
37,165.06,880,16,4.25,9.65
37,138.84,881,17,4.31,5.38
37,145.35,882,18,3.31,0.0
37,81.39,883,19,3.8,0.0
37,103.39,884,20,3.19,0.0
37,114.25,885,21,3.55,0.0
37,59.6,886,22,2.41,0.0
37,28.62,887,23,2.75,0.0
37,15.4,888,24,1.74,0.0
38,52.96,889,1,1.69,0.0
38,16.94,890,2,2.04,0.0
38,22.67,891,3,1.77,0.0
38,17.63,892,4,1.97,0.0
38,14.71,893,5,1.47,0.0
38,17.3,894,6,2.49,0.0
38,43.27,895,7,5.27,0.15
38,156.97,896,8,7.39,8.95
38,151.12,897,9,7.38,13.54
38,107.14,898,10,6.66,20.03
38,105.24,899,11,7.03,21.31
38,80.48,900,12,4.55,22.36
38,79.18,901,13,5.29,22.92
38,48.68,902,14,4.58,18.47
38,73.87,903,15,4.53,17.86
38,109.64,904,16,3.57,12.36
38,75.7,905,17,3.95,5.47
38,161.31,906,18,4.21,0.0
38,146.66,907,19,4.38,0.0
38,125.05,908,20,3.47,0.0
38,100.13,909,21,3.37,0.0
38,71.53,910,22,3.36,0.0
38,17.34,911,23,2.02,0.0
38,40.61,912,24,1.73,0.0
39,39.91,913,1,2.55,0.0
39,47.83,914,2,2.57,0.0
39,20.99,915,3,2.17,0.0
39,15.48,916,4,2.38,0.0
39,17.96,917,5,2.66,0.0
39,23.72,918,6,2.54,0.0
39,30.15,919,7,4.63,0.11
39,122.07,920,8,5.86,4.52
39,96.21,921,9,6.6,6.46
39,49.37,922,10,6.9,12.0
39,28.62,923,11,4.03,16.14
39,59.48,924,12,3.9,21.63
39,60.33,925,13,3.24,19.79
39,137.54,926,14,3.47,19.27
39,128.92,927,15,3.71,15.66
39,142.01,928,16,3.96,12.88
39,200.21,929,17,4.21,5.57
39,157.89,930,18,4.4,0.0
39,94.9,931,19,3.9,0.0
39,132.97,932,20,3.9,0.0
39,105.29,933,21,3.22,0.0
39,88.31,934,22,3.21,0.0
39,92.31,935,23,2.43,0.0
39,96.06,936,24,1.81,0.0
40,97.53,937,1,1.85,0.0
40,107.5,938,2,2.1,0.0
40,57.88,939,3,2.35,0.0
40,32.52,940,4,1.82,0.0
40,19.5,941,5,1.8,0.0
40,19.26,942,6,2.6,0.0
40,14.77,943,7,4.6,0.11
40,19.67,944,8,5.66,6.25
40,33.58,945,9,6.44,11.97
40,57.37,946,10,4.29,16.06
40,75.91,947,11,4.58,16.31
40,55.0,948,12,3.24,18.59
40,92.65,949,13,4.15,19.64
40,77.2,950,14,4.57,13.36
40,88.17,951,15,4.7,8.93
40,251.85,952,16,3.82,8.9
40,181.59,953,17,3.12,4.74
40,135.26,954,18,3.63,0.0
40,145.49,955,19,4.92,0.0
40,76.46,956,20,3.77,0.0
40,156.43,957,21,3.92,0.0
40,151.87,958,22,3.13,0.0
40,60.75,959,23,2.43,0.0
40,22.05,960,24,2.16,0.0
41,17.16,961,1,1.8,0.0
41,20.02,962,2,2.0,0.0
41,19.38,963,3,2.04,0.0
41,31.84,964,4,1.98,0.0
41,37.25,965,5,1.56,0.0
41,19.11,966,6,2.08,0.0
41,57.16,967,7,3.65,0.04
41,171.65,968,8,4.02,2.99
41,96.49,969,9,4.37,6.74
41,84.76,970,10,4.12,10.26
41,70.7,971,11,3.51,13.03
41,73.62,972,12,3.14,12.16
41,171.74,973,13,3.34,15.12
41,193.02,974,14,3.59,16.03
41,23.21,975,15,3.86,21.0
41,22.02,976,16,3.34,15.21
41,26.53,977,17,3.94,8.5
41,47.76,978,18,3.29,0.0
41,80.63,979,19,3.97,0.0
41,96.6,980,20,3.26,0.0
41,192.05,981,21,2.97,0.0
41,83.27,982,22,2.8,0.0
41,68.28,983,23,2.44,0.0
41,34.04,984,24,2.14,0.0
42,20.91,985,1,1.91,0.0
42,18.92,986,2,1.73,0.0
42,62.66,987,3,1.76,0.0
42,15.56,988,4,2.06,0.0
42,15.85,989,5,2.19,0.0
42,18.34,990,6,2.98,0.0
42,84.3,991,7,4.72,0.09
42,153.66,992,8,4.48,4.08
42,102.52,993,9,5.53,4.22
42,101.2,994,10,5.82,6.26
42,84.4,995,11,4.43,7.2
42,49.43,996,12,3.96,8.58
42,21.09,997,13,3.95,7.82
42,21.01,998,14,3.66,6.29
42,18.65,999,15,4.25,5.27
42,17.62,1000,16,3.84,3.23
42,34.52,1001,17,4.23,0.77
42,85.92,1002,18,4.17,0.0
42,116.74,1003,19,5.34,0.0
42,112.21,1004,20,4.1,0.0
42,129.07,1005,21,3.25,0.0
42,141.82,1006,22,2.77,0.0
42,51.44,1007,23,2.85,0.0
42,34.61,1008,24,1.87,0.0
43,24.51,1009,1,2.22,0.0
43,18.57,1010,2,2.31,0.0
43,21.86,1011,3,2.06,0.0
43,19.87,1012,4,2.01,0.0
43,34.99,1013,5,2.29,0.0
43,43.84,1014,6,2.83,0.0
43,61.29,1015,7,4.8,0.13
43,177.11,1016,8,4.43,3.9
43,86.64,1017,9,4.51,3.81
43,69.24,1018,10,4.47,6.94
43,78.21,1019,11,5.11,7.14
43,91.78,1020,12,3.55,9.52
43,87.44,1021,13,3.72,8.63
43,46.47,1022,14,3.54,6.16
43,18.77,1023,15,4.32,5.59
43,26.97,1024,16,4.39,2.99
43,48.56,1025,17,4.43,0.91
43,70.03,1026,18,4.33,0.0
43,92.07,1027,19,5.8,0.0
43,131.78,1028,20,3.69,0.0
43,120.2,1029,21,3.31,0.0
43,111.76,1030,22,3.05,0.0
43,64.5,1031,23,2.67,0.0
43,34.76,1032,24,1.73,0.0
44,30.41,1033,1,1.78,0.0
44,20.5,1034,2,2.05,0.0
44,28.27,1035,3,1.92,0.0
44,64.7,1036,4,2.03,0.0
44,31.05,1037,5,1.91,0.0
44,23.95,1038,6,3.1,0.0
44,60.19,1039,7,5.01,0.0
44,169.68,1040,8,4.88,1.49
44,94.44,1041,9,5.89,3.25
44,71.2,1042,10,6.58,8.61
44,73.31,1043,11,5.76,10.63
44,82.08,1044,12,5.05,12.58
44,104.06,1045,13,3.46,9.81
44,53.43,1046,14,3.56,11.54
44,24.09,1047,15,4.5,7.53
44,21.78,1048,16,2.98,4.4
44,25.31,1049,17,3.31,0.89
44,32.36,1050,18,3.72,0.0
44,146.26,1051,19,3.55,0.0
44,155.86,1052,20,2.65,0.0
44,124.42,1053,21,2.55,0.0
44,108.33,1054,22,2.69,0.0
44,49.82,1055,23,2.27,0.0
44,28.56,1056,24,1.99,0.0
45,21.38,1057,1,1.64,0.0
45,15.8,1058,2,1.67,0.0
45,54.93,1059,3,1.46,0.0
45,20.69,1060,4,1.77,0.0
45,18.81,1061,5,1.49,0.0
45,15.72,1062,6,2.08,0.0
45,44.79,1063,7,2.3,0.0
45,119.47,1064,8,2.84,1.18
45,78.88,1065,9,3.15,3.07
45,71.54,1066,10,3.39,10.38
45,75.61,1067,11,3.77,15.06
45,94.29,1068,12,2.99,16.91
45,89.59,1069,13,2.89,15.39
45,90.74,1070,14,2.47,18.09
45,98.25,1071,15,3.14,13.27
45,88.67,1072,16,2.55,9.2
45,100.92,1073,17,2.71,3.68
45,46.12,1074,18,2.78,0.0
45,52.64,1075,19,3.09,0.0
45,70.95,1076,20,2.83,0.0
45,103.44,1077,21,2.91,0.0
45,120.68,1078,22,2.68,0.0
45,38.94,1079,23,2.27,0.0
45,22.36,1080,24,1.59,0.0
46,17.76,1081,1,1.61,0.0
46,17.88,1082,2,1.89,0.0
46,24.48,1083,3,1.47,0.0
46,17.23,1084,4,1.43,0.0
46,20.19,1085,5,1.48,0.0
46,53.23,1086,6,2.25,0.0
46,42.93,1087,7,3.18,0.14
46,165.78,1088,8,3.79,9.38
46,114.19,1089,9,4.37,14.58
46,117.37,1090,10,5.02,15.91
46,70.99,1091,11,3.69,15.81
46,156.0,1092,12,3.21,18.47
46,64.56,1093,13,3.32,20.45
46,71.8,1094,14,2.49,18.85
46,56.8,1095,15,3.19,17.12
46,84.62,1096,16,2.57,11.65
46,93.69,1097,17,2.54,5.24
46,99.17,1098,18,2.47,0.0
46,288.15,1099,19,3.3,0.0
46,216.43,1100,20,2.81,0.0
46,127.99,1101,21,2.78,0.0
46,116.49,1102,22,2.4,0.0
46,80.27,1103,23,1.74,0.0
46,41.55,1104,24,1.63,0.0
47,19.73,1105,1,0.75,0.0
47,18.54,1106,2,0.6,0.0
47,15.6,1107,3,0.52,0.0
47,17.04,1108,4,0.59,0.0
47,22.56,1109,5,0.75,0.0
47,15.51,1110,6,1.26,0.0
47,62.97,1111,7,3.11,0.06
47,134.29,1112,8,3.13,5.49
47,147.43,1113,9,3.63,11.16
47,78.03,1114,10,3.53,10.61
47,162.15,1115,11,2.67,11.8
47,167.68,1116,12,2.2,12.81
47,104.03,1117,13,2.11,14.66
47,122.11,1118,14,1.76,12.67
47,100.07,1119,15,1.75,10.32
47,85.05,1120,16,2.75,10.73
47,44.83,1121,17,2.24,5.34
47,42.76,1122,18,2.75,0.0
47,203.72,1123,19,2.68,0.0
47,146.27,1124,20,2.77,0.0
47,84.01,1125,21,2.67,0.0
47,148.88,1126,22,1.5,0.0
47,67.01,1127,23,1.3,0.0
47,21.16,1128,24,0.83,0.0
48,21.62,1129,1,1.89,0.0
48,17.59,1130,2,1.48,0.0
48,15.42,1131,3,1.27,0.0
48,16.09,1132,4,0.98,0.0
48,21.87,1133,5,1.55,0.0
48,17.6,1134,6,1.68,0.0
48,42.64,1135,7,3.73,0.1
48,156.12,1136,8,3.67,9.56
48,98.34,1137,9,3.51,17.26
48,94.99,1138,10,3.25,19.06
48,82.4,1139,11,3.61,20.2
48,114.62,1140,12,2.0,17.75
48,60.56,1141,13,1.72,17.79
48,53.83,1142,14,1.89,19.21
48,95.9,1143,15,1.54,19.78
48,27.49,1144,16,2.87,13.66
48,31.88,1145,17,2.62,5.3
48,63.4,1146,18,2.55,0.0
48,99.19,1147,19,3.3,0.0
48,142.1,1148,20,2.32,0.0
48,165.2,1149,21,2.25,0.0
48,77.89,1150,22,2.43,0.0
48,50.41,1151,23,2.1,0.0
48,32.47,1152,24,0.88,0.0
49,19.15,1153,1,1.2,0.0
49,15.32,1154,2,1.25,0.0
49,27.3,1155,3,1.52,0.0
49,43.58,1156,4,1.37,0.0
49,18.21,1157,5,1.19,0.0
49,18.3,1158,6,2.41,0.0
49,45.14,1159,7,3.97,0.05
49,182.33,1160,8,4.41,4.09
49,84.71,1161,9,4.59,6.9
49,86.73,1162,10,4.33,9.6
49,86.53,1163,11,3.46,10.01
49,77.38,1164,12,3.71,10.79
49,99.43,1165,13,3.0,15.42
49,135.08,1166,14,3.2,23.25
49,127.53,1167,15,3.32,17.68
49,81.14,1168,16,2.73,17.69
49,48.81,1169,17,2.22,3.95
49,115.77,1170,18,2.89,0.0
49,135.87,1171,19,3.19,0.0
49,103.04,1172,20,2.72,0.0
49,159.08,1173,21,3.11,0.0
49,107.32,1174,22,2.86,0.0
49,27.32,1175,23,2.7,0.0
49,23.74,1176,24,1.25,0.0
50,19.71,1177,1,1.26,0.0
50,15.62,1178,2,1.43,0.0
50,17.54,1179,3,1.47,0.0
50,17.17,1180,4,1.12,0.0
50,22.07,1181,5,1.49,0.0
50,59.11,1182,6,2.47,0.0
50,60.58,1183,7,2.91,0.05
50,173.56,1184,8,4.01,6.63
50,104.47,1185,9,3.62,14.83
50,79.98,1186,10,2.97,14.73
50,41.35,1187,11,3.03,18.67
50,68.85,1188,12,2.74,16.93
50,32.13,1189,13,2.64,19.91
50,20.68,1190,14,1.83,20.26
50,15.95,1191,15,2.39,12.9
50,22.05,1192,16,2.48,10.58
50,32.33,1193,17,2.82,6.77
50,94.34,1194,18,2.82,0.0
50,122.22,1195,19,3.42,0.0
50,145.56,1196,20,3.08,0.0
50,98.64,1197,21,3.07,0.0
50,85.01,1198,22,2.5,0.0
50,77.95,1199,23,2.1,0.0
50,61.83,1200,24,1.49,0.0
