day,demand_pred,hour,hourofday,price_pred,solar_pred
33,44.36,775,7,1.95,0.48
33,100.02,776,8,2.88,5.31
33,152.7,777,9,2.64,8.41
33,156.95,778,10,2.33,13.14
33,91.31,779,11,2.61,15.56
33,95.22,780,12,3.14,20.76
33,48.37,781,13,2.99,20.91
33,88.8,782,14,1.5,18.38
33,23.37,783,15,1.81,18.32
33,24.25,784,16,2.39,17.18
33,18.88,785,17,2.43,9.28
33,25.95,786,18,2.3,1.35
33,30.19,787,19,2.98,0.0
33,156.25,788,20,2.61,0.0
33,141.71,789,21,2.33,0.0
33,39.19,790,22,2.84,0.0
33,35.68,791,23,2.03,0.0
33,19.31,792,24,1.38,0.0
34,16.7,793,1,1.51,0.0
34,19.03,794,2,1.9,0.0
34,18.11,795,3,1.63,0.0
34,39.81,796,4,1.16,0.0
34,44.81,797,5,1.57,0.0
34,15.28,798,6,1.81,0.0
34,31.9,799,7,2.32,1.24
34,65.36,800,8,3.11,11.83
34,104.01,801,9,3.58,15.03
34,105.0,802,10,3.6,21.83
34,82.71,803,11,2.92,21.04
34,87.72,804,12,2.73,19.91
34,85.16,805,13,2.56,18.2
34,96.28,806,14,2.43,18.01
34,23.51,807,15,2.25,19.71
34,38.78,808,16,2.06,15.23
34,18.9,809,17,2.77,9.82
34,24.11,810,18,2.55,3.4
34,32.45,811,19,2.38,0.0
34,68.77,812,20,3.07,0.0
34,103.64,813,21,2.9,0.0
34,78.71,814,22,2.43,0.0
34,51.52,815,23,1.89,0.0
34,55.97,816,24,1.83,0.0
35,38.97,817,1,1.53,0.0
35,22.56,818,2,1.65,0.0
35,21.09,819,3,1.51,0.0
35,17.5,820,4,1.22,0.0
35,14.89,821,5,1.77,0.0
35,15.31,822,6,1.66,0.0
35,66.36,823,7,2.73,1.33
35,66.79,824,8,2.37,10.79
35,87.55,825,9,2.68,14.97
35,98.12,826,10,2.83,19.7
35,80.44,827,11,2.98,19.93
35,79.53,828,12,2.64,21.87
35,53.49,829,13,1.9,15.02
35,48.02,830,14,1.82,15.42
35,61.1,831,15,1.45,12.57
35,76.0,832,16,0.88,7.33
35,95.26,833,17,2.19,5.84
35,87.61,834,18,2.21,1.67
35,54.68,835,19,1.72,0.0
35,48.58,836,20,1.86,0.0
35,30.99,837,21,1.7,0.0
35,49.15,838,22,1.35,0.0
35,86.9,839,23,1.3,0.0
35,79.79,840,24,1.3,0.0
36,33.06,841,1,1.36,0.0
36,32.83,842,2,1.27,0.0
36,20.78,843,3,1.3,0.0
36,16.9,844,4,1.24,0.0
36,13.64,845,5,1.4,0.0
36,20.62,846,6,1.72,0.0
36,38.78,847,7,3.07,0.54
36,114.56,848,8,3.18,8.76
36,90.43,849,9,3.38,14.75
36,78.83,850,10,4.0,17.31
36,165.46,851,11,2.99,17.6
36,69.45,852,12,2.85,19.15
36,126.9,853,13,2.38,17.54
36,106.59,854,14,2.87,19.68
36,138.7,855,15,2.5,15.48
36,66.11,856,16,2.05,11.9
36,57.97,857,17,1.93,9.55
36,82.31,858,18,2.11,4.04
36,209.76,859,19,2.86,0.0
36,128.62,860,20,2.59,0.0
36,86.45,861,21,2.56,0.0
36,123.25,862,22,2.19,0.0
36,139.98,863,23,2.42,0.0
36,152.31,864,24,1.83,0.0
37,59.51,865,1,1.86,0.0
37,79.14,866,2,1.91,0.0
37,30.37,867,3,1.57,0.0
37,29.95,868,4,1.79,0.0
37,25.32,869,5,1.98,0.0
37,27.84,870,6,2.14,0.0
37,29.66,871,7,3.61,0.49
37,45.54,872,8,3.83,9.79
37,77.59,873,9,3.1,11.57
37,43.1,874,10,2.7,17.11
37,96.1,875,11,2.5,17.75
37,79.19,876,12,2.4,20.51
37,42.16,877,13,3.07,14.77
37,44.2,878,14,2.62,14.44
37,24.81,879,15,2.88,11.17
37,104.08,880,16,1.21,9.0
37,63.33,881,17,1.45,3.57
37,167.49,882,18,2.44,0.68
37,118.75,883,19,2.99,0.0
37,113.57,884,20,2.99,0.0
37,157.36,885,21,2.94,0.0
37,120.93,886,22,2.47,0.0
37,33.37,887,23,2.35,0.0
37,20.39,888,24,1.93,0.0
38,19.38,889,1,1.99,0.0
38,13.66,890,2,1.81,0.0
38,17.73,891,3,1.58,0.0
38,13.55,892,4,1.53,0.0
38,17.1,893,5,1.78,0.0
38,16.38,894,6,1.89,0.0
38,71.06,895,7,2.37,0.13
38,97.9,896,8,3.01,3.2
38,99.63,897,9,3.1,6.95
38,81.12,898,10,3.0,9.65
38,69.21,899,11,2.83,11.78
38,77.02,900,12,2.78,13.58
38,57.56,901,13,3.24,13.42
38,22.13,902,14,2.78,14.19
38,14.0,903,15,2.52,10.18
38,32.11,904,16,2.02,9.63
38,102.11,905,17,1.8,5.76
38,80.7,906,18,2.79,1.71
38,92.58,907,19,3.17,0.0
38,79.88,908,20,3.18,0.0
38,36.23,909,21,2.57,0.0
38,70.0,910,22,2.36,0.0
38,81.56,911,23,2.41,0.0
38,29.75,912,24,2.02,0.0
39,16.09,913,1,2.1,0.0
39,16.45,914,2,2.02,0.0
39,15.02,915,3,1.98,0.0
39,17.68,916,4,1.55,0.0
39,14.6,917,5,2.27,0.0
39,16.12,918,6,2.16,0.0
39,40.45,919,7,2.19,0.15
39,102.23,920,8,2.49,5.44
39,112.42,921,9,3.63,9.29
39,125.92,922,10,3.07,15.56
39,72.57,923,11,3.09,18.14
39,83.21,924,12,2.84,15.06
39,92.38,925,13,2.83,15.1
39,82.33,926,14,3.39,13.24
39,77.78,927,15,2.64,7.63
39,88.44,928,16,2.61,8.67
39,58.46,929,17,2.53,7.5
39,20.21,930,18,3.22,3.28
39,22.04,931,19,2.93,0.0
39,23.92,932,20,3.02,0.0
39,34.9,933,21,2.81,0.0
39,31.76,934,22,2.68,0.0
39,33.43,935,23,2.71,0.0
39,39.07,936,24,1.93,0.0
40,30.69,937,1,2.3,0.0
40,15.08,938,2,1.84,0.0
40,20.7,939,3,1.48,0.0
40,53.2,940,4,1.62,0.0
40,12.85,941,5,2.04,0.0
40,18.4,942,6,2.05,0.0
40,62.53,943,7,2.51,0.17
40,94.74,944,8,2.6,4.14
40,121.44,945,9,2.91,11.8
40,98.74,946,10,2.69,13.63
40,83.16,947,11,2.76,12.09
40,79.1,948,12,2.35,13.99
40,125.49,949,13,3.05,17.68
40,135.64,950,14,2.92,19.78
40,83.65,951,15,2.39,19.57
40,92.56,952,16,2.47,12.66
40,19.11,953,17,2.67,5.33
40,15.8,954,18,2.52,0.76
40,25.1,955,19,2.38,0.0
40,75.74,956,20,1.96,0.0
40,24.43,957,21,3.05,0.0
40,34.79,958,22,2.51,0.0
40,35.98,959,23,2.32,0.0
40,23.77,960,24,1.88,0.0
41,16.46,961,1,1.71,0.0
41,89.5,962,2,1.53,0.0
41,17.56,963,3,1.18,0.0
41,15.76,964,4,1.26,0.0
41,17.4,965,5,1.2,0.0
41,19.21,966,6,2.93,0.0
41,68.5,967,7,4.38,0.5
41,86.0,968,8,5.14,10.02
41,81.3,969,9,5.12,12.14
41,117.8,970,10,4.55,16.28
41,80.86,971,11,3.6,21.47
41,69.12,972,12,3.73,16.84
41,32.08,973,13,2.97,15.95
41,58.06,974,14,1.83,18.2
41,68.2,975,15,1.94,11.64
41,86.5,976,16,2.11,9.86
41,78.54,977,17,2.54,7.89
41,46.41,978,18,3.28,3.48
41,31.5,979,19,2.82,0.0
41,23.54,980,20,2.52,0.0
41,30.49,981,21,2.7,0.0
41,110.31,982,22,1.95,0.0
41,81.83,983,23,1.95,0.0
41,88.34,984,24,1.65,0.0
42,125.53,985,1,1.36,0.0
42,63.43,986,2,1.43,0.0
42,20.04,987,3,1.38,0.0
42,16.35,988,4,1.48,0.0
42,20.79,989,5,1.39,0.0
42,16.81,990,6,1.39,0.0
42,43.69,991,7,2.81,0.56
42,100.23,992,8,3.8,9.15
42,91.24,993,9,4.71,15.36
42,85.48,994,10,4.46,19.59
42,71.71,995,11,4.03,18.38
42,109.6,996,12,3.26,19.0
42,146.03,997,13,2.82,17.35
42,56.11,998,14,2.35,18.29
42,91.84,999,15,2.44,17.96
42,64.5,1000,16,2.52,16.51
42,111.55,1001,17,2.84,8.36
42,56.33,1002,18,2.99,3.03
42,110.93,1003,19,3.8,0.0
42,97.61,1004,20,3.73,0.0
42,94.53,1005,21,3.74,0.0
42,36.23,1006,22,2.36,0.0
42,173.49,1007,23,2.25,0.0
42,214.03,1008,24,1.41,0.0
43,178.39,1009,1,1.55,0.0
43,83.72,1010,2,1.54,0.0
43,27.12,1011,3,1.49,0.0
43,28.41,1012,4,1.0,0.0
43,23.08,1013,5,0.98,0.0
43,21.98,1014,6,3.08,0.0
43,18.1,1015,7,4.44,0.17
43,22.9,1016,8,5.58,1.74
43,24.42,1017,9,5.8,4.26
43,69.2,1018,10,6.23,7.15
43,50.64,1019,11,6.42,8.03
43,22.01,1020,12,4.7,8.02
43,161.95,1021,13,4.37,10.59
43,106.28,1022,14,3.86,15.5
43,98.1,1023,15,3.8,15.39
43,74.8,1024,16,2.27,11.78
43,171.29,1025,17,2.51,9.02
43,143.91,1026,18,2.5,3.26
43,27.14,1027,19,3.62,0.0
43,25.41,1028,20,2.75,0.0
43,30.41,1029,21,2.33,0.0
43,113.95,1030,22,2.29,0.0
43,169.35,1031,23,2.06,0.0
43,47.03,1032,24,0.87,0.0
44,36.31,1033,1,2.03,0.0
44,44.71,1034,2,2.29,0.0
44,15.85,1035,3,1.69,0.0
44,17.73,1036,4,2.0,0.0
44,15.99,1037,5,2.45,0.0
44,21.56,1038,6,2.97,0.0
44,25.95,1039,7,4.16,0.43
44,120.31,1040,8,6.16,7.13
44,143.43,1041,9,5.14,16.02
44,108.87,1042,10,5.22,14.73
44,98.75,1043,11,4.19,16.85
44,75.62,1044,12,4.36,15.7
44,77.15,1045,13,3.28,20.45
44,78.5,1046,14,3.37,19.24
44,21.04,1047,15,4.02,13.69
44,24.14,1048,16,4.17,11.6
44,38.39,1049,17,2.91,10.12
44,40.76,1050,18,3.67,2.72
44,41.53,1051,19,4.12,0.0
44,87.01,1052,20,3.42,0.0
44,54.95,1053,21,3.1,0.0
44,75.91,1054,22,3.31,0.0
44,30.7,1055,23,2.37,0.0
44,36.22,1056,24,1.24,0.0
45,22.52,1057,1,2.02,0.0
45,24.96,1058,2,2.02,0.0
45,17.14,1059,3,2.31,0.0
45,25.4,1060,4,2.26,0.0
45,16.71,1061,5,1.97,0.0
45,22.85,1062,6,1.97,0.0
45,55.74,1063,7,4.74,0.61
45,123.56,1064,8,5.41,12.21
45,81.35,1065,9,5.25,18.5
45,84.71,1066,10,4.97,21.03
45,103.87,1067,11,3.89,23.0
45,115.12,1068,12,4.46,21.46
45,35.08,1069,13,4.14,25.21
45,137.37,1070,14,2.86,21.92
45,56.8,1071,15,3.46,16.41
45,54.07,1072,16,3.07,10.68
45,18.72,1073,17,3.89,4.41
45,84.57,1074,18,2.83,0.59
45,106.46,1075,19,3.16,0.0
45,69.27,1076,20,3.33,0.0
45,124.31,1077,21,3.03,0.0
45,100.19,1078,22,2.51,0.0
45,76.25,1079,23,1.97,0.0
45,33.93,1080,24,1.41,0.0
46,23.65,1081,1,2.44,0.0
46,20.73,1082,2,2.56,0.0
46,18.12,1083,3,2.48,0.0
46,18.98,1084,4,1.89,0.0
46,42.75,1085,5,2.34,0.0
46,38.0,1086,6,2.77,0.0
46,33.11,1087,7,4.78,0.31
46,77.32,1088,8,5.61,7.65
46,117.33,1089,9,5.86,11.92
46,85.35,1090,10,6.88,16.39
46,79.48,1091,11,4.24,20.86
46,92.09,1092,12,4.42,19.27
46,75.87,1093,13,4.02,16.12
46,62.63,1094,14,3.11,16.36
46,20.5,1095,15,4.09,17.19
46,19.24,1096,16,3.96,11.07
46,24.5,1097,17,4.15,6.47
46,29.09,1098,18,3.01,1.27
46,39.98,1099,19,3.24,0.0
46,54.68,1100,20,4.02,0.0
46,104.29,1101,21,3.54,0.0
46,70.82,1102,22,2.27,0.0
46,35.66,1103,23,2.29,0.0
46,17.0,1104,24,1.69,0.0
47,18.11,1105,1,2.14,0.0
47,24.66,1106,2,2.21,0.0
47,18.92,1107,3,1.74,0.0
47,19.42,1108,4,1.87,0.0
47,22.82,1109,5,1.67,0.0
47,14.02,1110,6,2.62,0.0
47,85.08,1111,7,5.57,0.21
47,107.12,1112,8,7.57,6.31
47,113.77,1113,9,6.67,9.91
47,115.02,1114,10,6.33,13.41
47,75.51,1115,11,7.25,11.68
47,92.69,1116,12,4.77,9.2
47,97.26,1117,13,5.24,7.72
47,82.88,1118,14,3.78,8.73
47,30.08,1119,15,4.5,7.92
47,58.62,1120,16,4.36,5.52
47,65.77,1121,17,4.4,3.17
47,32.39,1122,18,4.18,0.64
47,26.31,1123,19,4.67,0.0
47,102.84,1124,20,3.9,0.0
47,31.71,1125,21,3.0,0.0
47,63.17,1126,22,3.23,0.0
47,68.18,1127,23,2.31,0.0
47,71.34,1128,24,1.75,0.0
48,64.67,1129,1,2.01,0.0
48,24.18,1130,2,2.4,0.0
48,44.55,1131,3,2.52,0.0
48,20.31,1132,4,2.17,0.0
48,23.42,1133,5,2.11,0.0
48,21.58,1134,6,2.25,0.0
48,33.48,1135,7,4.9,0.06
48,115.35,1136,8,5.79,1.65
48,102.77,1137,9,6.75,4.56
48,76.16,1138,10,7.65,8.87
48,85.56,1139,11,3.75,12.5
48,54.54,1140,12,3.86,12.78
48,125.21,1141,13,3.38,16.72
48,88.64,1142,14,3.2,16.83
48,55.34,1143,15,3.82,15.38
48,112.1,1144,16,3.46,15.94
48,114.8,1145,17,4.12,10.79
48,110.59,1146,18,4.38,4.93
48,116.09,1147,19,4.83,0.0
48,154.16,1148,20,3.88,0.0
48,103.98,1149,21,3.56,0.0
48,101.73,1150,22,3.04,0.0
48,129.93,1151,23,2.4,0.0
48,120.89,1152,24,1.88,0.0
49,74.64,1153,1,2.09,0.0
49,20.92,1154,2,2.36,0.0
49,41.35,1155,3,2.36,0.0
49,32.91,1156,4,2.27,0.0
49,47.73,1157,5,2.32,0.0
49,14.89,1158,6,2.34,0.0
49,18.44,1159,7,4.39,0.31
49,37.54,1160,8,4.73,9.4
49,25.19,1161,9,6.47,15.2
49,30.65,1162,10,5.25,17.95
49,195.5,1163,11,4.42,18.4
49,143.68,1164,12,3.88,20.72
49,62.61,1165,13,3.49,18.82
49,110.62,1166,14,3.28,21.13
49,113.08,1167,15,4.96,21.29
49,43.09,1168,16,4.07,17.26
49,25.36,1169,17,3.76,10.91
49,57.28,1170,18,3.94,2.94
49,75.6,1171,19,3.79,0.0
49,128.64,1172,20,4.15,0.0
49,80.0,1173,21,3.56,0.0
49,152.12,1174,22,2.91,0.0
49,93.48,1175,23,2.56,0.0
49,37.52,1176,24,2.04,0.0
50,43.37,1177,1,2.13,0.0
50,21.71,1178,2,1.87,0.0
50,52.11,1179,3,1.72,0.0
50,16.99,1180,4,1.92,0.0
50,19.37,1181,5,2.02,0.0
50,17.67,1182,6,2.2,0.0
50,32.37,1183,7,3.34,0.13
50,97.51,1184,8,3.93,4.65
50,78.17,1185,9,3.41,11.6
50,76.06,1186,10,3.93,17.29
50,71.02,1187,11,4.21,22.42
50,87.39,1188,12,3.86,20.77
50,98.42,1189,13,3.75,20.31
50,57.86,1190,14,3.6,18.26
50,20.24,1191,15,3.29,18.85
50,15.0,1192,16,3.76,16.1
50,21.45,1193,17,3.83,7.83
50,15.25,1194,18,3.35,1.17
50,21.11,1195,19,4.48,0.0
50,49.57,1196,20,3.63,0.0
50,88.41,1197,21,3.87,0.0
50,90.21,1198,22,2.95,0.0
50,57.0,1199,23,2.8,0.0
50,41.44,1200,24,2.37,0.0
51,22.69,1201,1,1.8,0.0
51,15.69,1202,2,2.14,0.0
51,19.63,1203,3,2.19,0.0
51,18.42,1204,4,1.74,0.0
51,38.29,1205,5,2.15,0.0
51,33.36,1206,6,2.96,0.0
51,37.36,1207,7,4.6,0.06
51,45.06,1208,8,4.37,1.6
51,77.26,1209,9,5.22,4.5
51,95.17,1210,10,5.55,9.31
51,48.65,1211,11,4.33,15.76
51,73.02,1212,12,3.5,19.16
51,59.88,1213,13,4.0,16.91
51,100.46,1214,14,4.06,14.7
51,94.53,1215,15,3.75,14.9
51,38.02,1216,16,4.17,13.94
51,15.24,1217,17,3.87,8.9
51,23.38,1218,18,4.21,2.8
51,16.48,1219,19,5.64,0.0
51,39.92,1220,20,3.51,0.0
51,104.83,1221,21,3.83,0.0
51,80.65,1222,22,3.29,0.0
51,67.59,1223,23,2.29,0.0
51,49.77,1224,24,2.28,0.0
52,46.72,1225,1,2.09,0.0
52,56.17,1226,2,1.81,0.0
52,74.15,1227,3,1.86,0.0
52,52.87,1228,4,1.89,0.0
52,48.22,1229,5,2.47,0.0
52,41.66,1230,6,3.36,0.0
52,42.14,1231,7,3.94,0.17
52,39.68,1232,8,4.23,2.47
52,109.76,1233,9,4.88,3.91
52,127.99,1234,10,5.47,6.33
52,87.5,1235,11,3.94,9.8
52,75.02,1236,12,3.45,10.15
52,72.41,1237,13,3.98,11.53
52,99.56,1238,14,3.51,8.6
52,48.95,1239,15,3.81,7.36
52,81.08,1240,16,4.37,6.13
52,85.46,1241,17,4.32,3.04
52,89.42,1242,18,4.26,0.61
52,88.58,1243,19,5.02,0.0
52,23.58,1244,20,3.05,0.0
52,55.68,1245,21,2.83,0.0
52,123.65,1246,22,3.14,0.0
52,98.33,1247,23,2.4,0.0
52,46.11,1248,24,1.72,0.0
53,34.26,1249,1,1.93,0.0
53,42.87,1250,2,1.9,0.0
53,14.27,1251,3,1.73,0.0
53,16.86,1252,4,1.85,0.0
53,15.26,1253,5,1.78,0.0
53,17.77,1254,6,2.88,0.0
53,36.69,1255,7,4.02,0.06
53,76.52,1256,8,4.57,1.62
53,106.53,1257,9,5.58,4.66
53,86.96,1258,10,6.44,10.16
53,109.07,1259,11,4.4,13.48
53,93.89,1260,12,5.27,19.33
53,98.17,1261,13,4.38,20.23
53,92.26,1262,14,4.34,16.72
53,61.3,1263,15,3.72,18.52
53,16.41,1264,16,3.48,12.56
53,23.64,1265,17,4.14,8.6
53,66.12,1266,18,3.92,2.83
53,33.18,1267,19,4.25,0.0
53,40.61,1268,20,3.2,0.0
53,101.6,1269,21,2.57,0.0
53,66.86,1270,22,2.77,0.0
53,50.35,1271,23,2.24,0.0
53,25.08,1272,24,1.81,0.0
54,37.08,1273,1,2.03,0.0
54,47.06,1274,2,1.6,0.0
54,29.99,1275,3,1.94,0.0
54,24.38,1276,4,1.68,0.0
54,16.94,1277,5,1.76,0.0
54,19.15,1278,6,1.75,0.0
54,22.33,1279,7,2.19,0.13
54,26.02,1280,8,3.08,5.1
54,50.55,1281,9,3.28,12.37
54,109.24,1282,10,3.84,14.97
54,117.31,1283,11,3.66,19.81
54,110.38,1284,12,2.79,17.06
54,29.26,1285,13,3.1,19.96
54,100.99,1286,14,3.04,18.74
54,60.31,1287,15,2.55,14.4
54,30.93,1288,16,2.56,11.04
54,104.73,1289,17,3.07,9.89
54,61.13,1290,18,2.84,2.48
54,25.86,1291,19,3.11,0.0
54,20.04,1292,20,2.39,0.0
54,44.11,1293,21,2.97,0.0
54,142.51,1294,22,2.73,0.0
54,158.16,1295,23,2.58,0.0
54,64.21,1296,24,1.74,0.0
55,35.57,1297,1,1.86,0.0
55,21.91,1298,2,1.77,0.0
55,13.6,1299,3,1.51,0.0
55,24.68,1300,4,1.85,0.0
55,13.29,1301,5,1.71,0.0
55,19.2,1302,6,1.89,0.0
55,13.41,1303,7,3.32,0.17
55,19.45,1304,8,3.77,6.33
55,63.75,1305,9,3.99,10.42
55,63.05,1306,10,5.18,10.37
55,96.39,1307,11,3.6,12.07
55,79.74,1308,12,3.03,10.97
55,105.33,1309,13,3.1,10.55
55,99.01,1310,14,3.3,9.25
55,83.71,1311,15,2.84,6.6
55,21.13,1312,16,3.19,5.09
55,32.15,1313,17,2.63,2.27
55,129.48,1314,18,2.97,0.53
55,157.35,1315,19,3.26,0.0
55,206.52,1316,20,2.57,0.0
55,134.35,1317,21,2.95,0.0
55,118.45,1318,22,2.5,0.0
55,114.94,1319,23,1.71,0.0
55,67.61,1320,24,1.9,0.0
56,14.43,1321,1,0.65,0.0
56,18.96,1322,2,0.53,0.0
56,48.48,1323,3,0.55,0.0
56,22.66,1324,4,0.55,0.0
56,12.78,1325,5,0.61,0.0
56,18.38,1326,6,1.07,0.0
56,18.29,1327,7,3.28,0.07
56,64.71,1328,8,3.09,2.88
56,82.91,1329,9,3.47,7.5
56,95.95,1330,10,3.31,11.71
56,78.64,1331,11,2.53,13.0
56,75.34,1332,12,2.53,13.27
56,77.02,1333,13,1.9,11.52
56,35.23,1334,14,1.69,10.15
56,86.88,1335,15,1.62,6.75
56,144.59,1336,16,2.36,8.52
56,22.41,1337,17,2.45,5.92
56,72.02,1338,18,2.68,2.54
56,135.4,1339,19,2.71,0.0
56,120.08,1340,20,2.17,0.0
56,125.91,1341,21,2.19,0.0
56,81.38,1342,22,1.64,0.0
56,131.08,1343,23,1.21,0.0
56,42.74,1344,24,0.79,0.0
57,17.74,1345,1,1.54,0.0
57,18.21,1346,2,1.72,0.0
57,15.02,1347,3,1.05,0.0
57,17.81,1348,4,0.97,0.0
57,18.59,1349,5,1.79,0.0
57,15.74,1350,6,1.81,0.0
57,35.87,1351,7,3.33,0.08
57,130.76,1352,8,3.37,3.05
57,109.29,1353,9,3.37,7.56
57,101.07,1354,10,3.8,6.13
57,89.9,1355,11,3.38,7.84
57,67.8,1356,12,2.17,9.72
57,36.4,1357,13,1.79,9.24
57,74.95,1358,14,1.77,7.38
57,54.04,1359,15,1.77,9.09
57,41.14,1360,16,2.76,5.8
57,29.02,1361,17,2.38,4.5
57,106.18,1362,18,2.09,1.2
57,109.16,1363,19,3.24,0.0
57,56.61,1364,20,2.72,0.0
57,71.49,1365,21,2.76,0.0
57,84.51,1366,22,2.51,0.0
57,135.41,1367,23,2.07,0.0
57,69.87,1368,24,0.86,0.0
58,20.02,1369,1,1.41,0.0
58,15.86,1370,2,1.5,0.0
58,15.05,1371,3,1.21,0.0
58,18.5,1372,4,1.44,0.0
58,17.44,1373,5,1.27,0.0
58,17.67,1374,6,2.13,0.0
58,33.99,1375,7,3.88,0.22
58,82.46,1376,8,4.51,4.4
58,78.19,1377,9,4.13,3.55
58,87.69,1378,10,4.66,8.63
58,138.44,1379,11,3.94,10.13
58,92.34,1380,12,3.47,15.82
58,83.38,1381,13,3.56,13.38
58,15.35,1382,14,2.7,14.68
58,25.02,1383,15,3.46,13.78
58,23.7,1384,16,2.87,14.28
58,16.06,1385,17,2.74,9.29
58,36.33,1386,18,3.27,2.86
58,91.43,1387,19,2.93,0.0
58,108.45,1388,20,3.34,0.0
58,64.61,1389,21,2.56,0.0
58,230.54,1390,22,2.73,0.0
58,91.31,1391,23,2.17,0.0
58,22.1,1392,24,1.59,0.0
59,22.99,1393,1,1.27,0.0
59,21.1,1394,2,1.11,0.0
59,35.56,1395,3,1.35,0.0
59,25.47,1396,4,1.35,0.0
59,17.83,1397,5,1.41,0.0
59,21.49,1398,6,2.43,0.0
59,61.79,1399,7,3.64,0.28
59,72.13,1400,8,3.05,7.32
59,98.97,1401,9,3.41,12.71
59,66.75,1402,10,4.13,18.38
59,20.66,1403,11,3.34,21.01
59,54.64,1404,12,2.18,21.16
59,44.83,1405,13,2.27,19.48
59,28.03,1406,14,1.88,17.69
59,70.44,1407,15,2.41,18.69
59,87.17,1408,16,3.06,16.95
59,70.6,1409,17,2.42,7.41
59,93.2,1410,18,2.27,1.33
59,96.31,1411,19,3.31,0.0
59,74.64,1412,20,3.05,0.0
59,57.38,1413,21,2.71,0.0
59,75.65,1414,22,2.76,0.0
59,118.59,1415,23,2.47,0.0
59,134.3,1416,24,1.55,0.0
60,66.06,1417,1,1.36,0.0
60,39.52,1418,2,1.32,0.0
60,19.95,1419,3,1.07,0.0
60,21.49,1420,4,1.37,0.0
60,24.76,1421,5,1.39,0.0
60,26.3,1422,6,2.0,0.0
60,25.62,1423,7,3.27,0.03
60,72.3,1424,8,4.57,1.53
60,98.6,1425,9,5.34,4.25
60,105.35,1426,10,4.51,6.67
60,131.64,1427,11,4.69,8.35
60,42.9,1428,12,4.33,11.21
60,30.73,1429,13,4.54,12.84
60,62.08,1430,14,4.1,12.33
60,53.14,1431,15,3.82,10.73
60,25.08,1432,16,3.3,9.2
60,36.26,1433,17,3.46,5.76
60,67.47,1434,18,3.17,1.23
60,43.27,1435,19,4.32,0.0
60,54.81,1436,20,3.35,0.0
60,68.83,1437,21,3.3,0.0
60,88.04,1438,22,3.28,0.0
60,151.87,1439,23,2.94,0.0
60,29.42,1440,24,1.4,0.0
61,18.58,1441,1,1.46,0.0
61,28.01,1442,2,1.29,0.0
61,42.34,1443,3,1.04,0.0
61,17.25,1444,4,1.12,0.0
61,15.29,1445,5,1.39,0.0
61,59.85,1446,6,1.64,0.0
61,29.46,1447,7,3.33,0.47
61,59.39,1448,8,5.94,11.47
61,65.72,1449,9,4.5,16.77
61,24.89,1450,10,4.78,19.09
61,18.26,1451,11,3.89,20.26
61,44.49,1452,12,3.55,20.06
61,64.34,1453,13,3.87,19.56
61,80.75,1454,14,4.51,22.18
61,85.38,1455,15,3.42,21.85
61,58.08,1456,16,3.44,16.39
61,42.77,1457,17,3.78,10.24
61,88.17,1458,18,3.66,2.72
61,89.65,1459,19,3.48,0.0
61,86.08,1460,20,3.82,0.0
61,67.23,1461,21,3.58,0.0
61,93.65,1462,22,3.48,0.0
61,83.48,1463,23,2.46,0.0
61,121.39,1464,24,1.62,0.0
62,182.19,1465,1,1.23,0.0
62,52.79,1466,2,1.21,0.0
62,21.58,1467,3,1.05,0.0
62,20.46,1468,4,0.88,0.0
62,27.84,1469,5,1.48,0.0
62,26.27,1470,6,1.63,0.0
62,22.96,1471,7,3.85,0.1
62,24.15,1472,8,4.8,4.58
62,28.12,1473,9,6.06,11.13
62,28.25,1474,10,4.3,17.59
62,97.93,1475,11,3.18,18.03
62,89.89,1476,12,3.45,23.04
62,96.26,1477,13,4.58,16.55
62,64.69,1478,14,3.31,16.25
62,64.75,1479,15,3.68,16.74
62,70.53,1480,16,3.25,15.97
62,75.08,1481,17,3.14,13.02
62,54.63,1482,18,3.36,5.11
62,74.09,1483,19,3.47,0.0
62,27.63,1484,20,3.92,0.0
62,26.49,1485,21,2.81,0.0
62,48.38,1486,22,3.39,0.0
62,53.72,1487,23,2.27,0.0
62,57.13,1488,24,1.59,0.0
63,97.61,1489,1,1.77,0.0
63,86.95,1490,2,1.79,0.0
63,99.35,1491,3,1.49,0.0
63,110.52,1492,4,1.67,0.0
63,95.72,1493,5,2.07,0.0
63,86.85,1494,6,1.78,0.0
63,79.94,1495,7,3.09,0.44
63,132.7,1496,8,5.81,11.8
63,83.72,1497,9,5.35,19.71
63,76.33,1498,10,4.82,19.47
63,106.24,1499,11,3.86,17.37
63,70.86,1500,12,2.91,21.13
63,18.14,1501,13,4.0,18.99
63,22.36,1502,14,2.17,21.03
63,21.1,1503,15,2.82,15.28
63,16.42,1504,16,2.68,12.04
63,18.72,1505,17,2.71,9.7
63,20.21,1506,18,2.71,2.7
63,25.41,1507,19,2.32,0.0
63,18.98,1508,20,2.56,0.0
63,24.13,1509,21,3.45,0.0
63,94.52,1510,22,2.32,0.0
63,51.34,1511,23,2.32,0.0
63,57.63,1512,24,1.85,0.0
64,23.78,1513,1,1.37,0.0
64,34.38,1514,2,1.41,0.0
64,19.42,1515,3,1.35,0.0
64,19.7,1516,4,1.33,0.0
64,19.53,1517,5,1.46,0.0
64,19.49,1518,6,1.47,0.0
64,29.46,1519,7,2.16,0.25
64,104.15,1520,8,3.65,7.8
64,72.78,1521,9,3.21,15.46
