hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23,hour24,row_sum,exp_ma
0,0,0,0,0,0,2.82,10.66,13.9,17.76,20.66,19.19,17.27,17.74,18.97,14.42,8.79,3.22,0,0,0,0,0,0,165.4,174.758376483
0,0,0,0,0,0,3.44,11.24,13.79,21.18,22.04,18.52,21.51,18.32,19.33,16.87,9.58,4.69,0,0,0,0,0,0,180.51,174.954297895
0,0,0,0,0,0,2.25,13.66,20.79,22.14,26.03,21.35,27.77,22.94,18.79,19.93,10.13,5.14,0,0,0,0,0,0,210.92,176.179421741
0,0,0,0,0,0,2.29,11.89,19.69,21.14,17.79,18.51,19.89,20.01,13.88,14.06,7.64,1.49,0,0,0,0,0,0,168.28,175.910338438
0,0,0,0,0,0,2.08,8.16,10.67,16.64,23.6,25.94,23.39,18.03,7.25,8.8,7.57,3.39,0,0,0,0,0,0,155.52,175.215768656
0,0,0,0,0,0,2.22,11.18,15.2,19.69,21.69,16.45,17.6,19.73,18.31,17.03,14.05,5.76,0,0,0,0,0,0,178.91,175.341607737
0,0,0,0,0,0,0.94,10.62,19.63,24.41,20.35,25.4,23.09,23.05,15.28,13.09,10.05,3.37,0,0,0,0,0,0,189.28,175.816400547
0,0,0,0,0,0,0.7,8.27,14.31,16.5,15.48,21.16,23.45,25.2,26.61,18.12,12.9,4.22,0,0,0,0,0,0,186.92,176.194629906
0,0,0,0,0,0,2.23,11.82,15.76,19.41,19.24,17.85,17.09,16.27,12.85,11.5,8.97,3.09,0,0,0,0,0,0,156.08,175.509451769
0,0,0,0,0,0,2.24,10.66,17.49,22.46,22.75,24.1,23.96,22.67,20.55,23.76,14.82,6.12,0,0,0,0,0,0,211.58,176.73814706
0,0,0,0,0,0,3.32,13.03,18.45,22.67,25.63,22.99,23.67,24.03,24.72,22.47,17.71,5.55,0,0,0,0,0,0,224.24,178.356234554
0,0,0,0,0,0,2.16,9.95,17.53,15.9,16.37,18.23,19.12,15.8,11.53,9.33,7.09,1.26,0,0,0,0,0,0,144.27,177.195132272
0,0,0,0,0,0,1.81,11.74,14.35,19.57,19.87,19.8,20.16,21.88,22.5,14.98,10.43,3.38,0,0,0,0,0,0,180.47,177.306686289
0,0,0,0,0,0,0.33,4.27,9.78,11.99,12.21,13.61,14.34,16.26,19.91,14.76,10.9,6.85,0,0,0,0,0,0,135.21,175.872718614
0,0,0,0,0,0,2.21,14.94,19.08,23.83,23.55,20.57,22.4,25.39,25.19,21.25,11.55,4.2,0,0,0,0,0,0,214.16,177.176923973
0,0,0,0,0,0,0.32,4.61,10.13,12.35,14.81,13.69,16.35,17.05,19.17,17.98,10.3,5.37,0,0,0,0,0,0,142.13,175.983097083
0,0,0,0,0,0,0.3,3.01,4.35,7.19,8.91,8.83,9.62,9.36,7.25,4.98,3.42,0.89,0,0,0,0,0,0,68.11,172.308543386
0,0,0,0,0,0,0.24,2.06,4.73,7.91,13.85,14.15,15.68,10.29,6.76,5.91,3.23,0.74,0,0,0,0,0,0,85.55,169.353228901
0,0,0,0,0,0,0.74,4.33,4.57,6.52,9.01,8.59,9.41,9.44,7.84,5.73,3.44,0.89,0,0,0,0,0,0,70.51,165.986265664
0,0,0,0,0,0,0.18,2.34,4.71,9.76,13.09,14.6,11.98,12.96,7.4,6.27,2.79,0.74,0,0,0,0,0,0,86.82,163.28957203
0,0,0,0,0,0,0.17,2.06,5.03,6.25,8.07,11.79,9.22,9.79,8.03,4.89,3.46,0.93,0,0,0,0,0,0,69.69,160.101226996
0,0,0,0,0,0,0.19,1.87,4.11,6.06,10.25,9.67,9.36,10.5,7.13,5.96,3.09,0.78,0,0,0,0,0,0,68.97,156.996962854
0,0,0,0,0,0,0.35,6.78,14.18,12.68,14.95,15.93,16.7,13.13,7.6,6.9,3.8,0.74,0,0,0,0,0,0,113.74,155.5234719
0,0,0,0,0,0,0.37,5.52,9.64,15.44,16.6,19.85,16.95,17.04,18.46,18.05,14.86,8.45,0,0,0,0,0,0,161.23,155.717857196
0,0,0,0,0,0,0.44,6.42,9.16,11.89,15.4,14.05,15.43,13.48,12.95,9.43,7.08,1.94,0,0,0,0,0,0,117.67,154.421807504
0,0,0,0,0,0,0.46,7.87,12.58,18.12,19.18,21.83,21.06,26.87,23.38,18.82,18.21,6.53,0,0,0,0,0,0,194.91,155.800983975
0,0,0,0,0,0,2.12,11.47,16.75,21.03,20.47,25.58,22.44,21.52,21.47,21.06,14.41,3.91,0,0,0,0,0,0,202.23,157.382526705
0,0,0,0,0,0,0.44,5.94,9.67,10.37,14.71,16.97,13.8,10.97,6.97,8.18,5.25,1.92,0,0,0,0,0,0,105.19,155.604657643
0,0,0,0,0,0,0.21,3.58,7.94,10.0,9.95,9.31,14.58,16.18,19.36,11.44,5.31,0.87,0,0,0,0,0,0,108.73,154.007934723
0,0,0,0,0,0,0.26,2.5,4.35,6.43,8.75,10.01,13.2,12.36,15.02,11.45,8.05,4.36,0,0,0,0,0,0,96.74,152.057178632
0,0,0,0,0,0,0.61,6.94,14.1,16.63,16.07,18.36,15.33,16.54,13.68,9.68,7.54,1.77,0,0,0,0,0,0,137.25,151.552791769
0,0,0,0,0,0,0.59,12.49,20.67,23.95,21.34,21.52,21.71,24.5,18.38,16.29,15.93,5.74,0,0,0,0,0,0,203.11,153.309019552
0,0,0,0,0,0,2.14,12.85,22.99,25.5,25.52,23.21,23.76,20.52,16.26,12.81,9.66,3.8,0,0,0,0,0,0,199.02,154.866103355
0,0,0,0,0,0,0.35,6.4,12.59,12.49,17.9,15.64,19.08,15.51,14.61,14.61,12.18,5.81,0,0,0,0,0,0,147.17,154.603945821
0,0,0,0,0,0,0.6,5.94,8.57,15.74,19.94,18.97,21.38,23.54,22.47,18.05,9.37,2.05,0,0,0,0,0,0,166.62,155.013256739
0,0,0,0,0,0,1.66,13.08,20.35,21.98,22.42,21.4,25.32,21.88,22.79,17.89,10.87,4.02,0,0,0,0,0,0,203.66,156.6703434
0,0,0,0,0,0,1.8,13.22,16.14,21.68,21.74,19.69,20.48,16.37,15.3,10.89,7.39,1.65,0,0,0,0,0,0,166.35,157.000068038
0,0,0,0,0,0,0.52,10.9,16.04,19.53,19.93,21.48,17.89,17.33,18.63,12.04,9.44,3.39,0,0,0,0,0,0,167.12,157.344790072
0,0,0,0,0,0,0.43,9.04,17.81,19.14,16.87,21.55,17.22,17.47,11.52,8.74,4.72,0.69,0,0,0,0,0,0,145.2,156.931093938
0,0,0,0,0,0,0.17,2.75,9.47,11.59,15.06,13.33,14.8,15.89,14.32,10.44,7.12,1.55,0,0,0,0,0,0,116.49,155.553521816
0,0,0,0,0,0,0.2,5.88,10.9,16.52,16.69,21.24,14.78,13.13,8.17,10.35,8.63,3.19,0,0,0,0,0,0,129.68,154.672174679
0,0,0,0,0,0,0.22,6.0,10.81,12.23,16.74,16.89,18.4,20.16,18.79,13.99,5.81,0.78,0,0,0,0,0,0,140.82,154.200318757
0,0,0,0,0,0,0.61,9.23,17.61,19.74,19.74,23.67,17.67,18.1,13.27,11.85,7.72,3.57,0,0,0,0,0,0,162.78,154.492574197
0,0,0,0,0,0,0.72,11.69,20.16,21.8,21.98,19.4,19.26,22.47,20.91,17.02,10.91,3.42,0,0,0,0,0,0,189.74,155.693230916
0,0,0,0,0,0,0.16,2.46,4.66,7.37,9.33,9.79,14.48,15.81,16.73,13.06,10.85,2.93,0,0,0,0,0,0,107.63,154.056020827
0,0,0,0,0,0,0.42,9.34,14.66,16.95,17.36,18.3,21.06,18.52,19.86,15.07,9.64,3.3,0,0,0,0,0,0,164.48,154.411099825
0,0,0,0,0,0,0.62,11.66,17.54,19.81,25.76,27.22,20.94,20.85,18.76,13.67,5.17,0.66,0,0,0,0,0,0,182.66,155.373361069
0,0,0,0,0,0,0.34,8.94,16.67,17.79,21.57,20.79,16.64,16.3,18.65,14.21,8.1,1.38,0,0,0,0,0,0,161.38,155.577969242
0,0,0,0,0,0,0.22,6.67,13.87,12.05,14.24,11.01,11.03,9.14,7.93,5.28,2.7,0.73,0,0,0,0,0,0,94.87,153.510032946
0,0,0,0,0,0,0.08,1.92,4.5,8.17,12.65,14.02,18.79,17.23,19.21,16.17,13.97,6.91,0,0,0,0,0,0,133.62,152.832505406
0,0,0,0,0,0,0.36,9.16,17.0,18.4,23.28,23.98,18.88,19.19,21.56,15.12,12.13,3.47,0,0,0,0,0,0,182.53,153.844111093
0,0,0,0,0,0,0.14,4.87,11.9,20.45,19.83,25.5,20.94,25.03,20.84,15.7,8.59,1.46,0,0,0,0,0,0,175.25,154.573274252
0,0,0,0,0,0,0.07,1.78,4.3,9.03,13.65,19.02,21.79,19.79,19.36,14.06,10.75,2.78,0,0,0,0,0,0,136.38,153.953544542
0,0,0,0,0,0,0.23,2.88,3.88,6.19,8.81,10.59,9.76,9.5,8.3,6.24,3.28,0.55,0,0,0,0,0,0,70.21,151.100931986
0,0,0,0,0,0,0.06,1.55,4.16,9.46,17.95,20.39,20.27,20.06,15.9,12.16,8.58,3.53,0,0,0,0,0,0,134.07,150.520795921
0,0,0,0,0,0,0.16,4.52,12.28,15.8,16.05,18.06,18.97,20.26,16.02,13.7,9.37,3.27,0,0,0,0,0,0,148.46,150.450597647
0,0,0,0,0,0,0.21,6.28,12.78,14.53,13.04,9.51,11.39,10.72,9.05,5.6,3.14,0.68,0,0,0,0,0,0,96.93,148.627489613
0,0,0,0,0,0,0.1,2.85,7.48,11.62,16.22,16.43,15.24,11.48,6.83,9.38,7.74,2.97,0,0,0,0,0,0,108.34,147.255149818
0,0,0,0,0,0,0.09,2.91,10.01,8.03,10.38,10.46,9.43,8.55,9.07,7.84,4.3,1.36,0,0,0,0,0,0,82.43,145.046967237
0,0,0,0,0,0,0.23,3.94,3.93,9.87,13.85,16.93,18.52,19.37,16.29,14.66,10.16,3.01,0,0,0,0,0,0,130.76,144.560300685
0,0,0,0,0,0,0.23,8.56,14.63,17.51,21.27,23.29,21.02,24.68,24.36,19.5,8.43,1.37,0,0,0,0,0,0,184.85,145.93271575
0,0,0,0,0,0,0.05,1.6,4.6,7.3,9.34,11.07,11.67,13.38,15.43,10.98,7.25,1.12,0,0,0,0,0,0,93.79,144.156543432
0,0,0,0,0,0,0.54,11.57,17.06,22.77,23.64,26.51,22.77,22.85,18.2,15.27,11.58,2.99,0,0,0,0,0,0,195.75,145.914005966
0,0,0,0,0,0,0.11,5.36,11.53,19.11,17.74,20.35,21.37,18.55,20.17,17.27,12.68,4.91,0,0,0,0,0,0,169.15,146.705509224
0,0,0,0,0,0,0.58,10.73,19.62,25.21,24.75,25.19,20.98,24.5,14.86,13.98,10.38,2.69,0,0,0,0,0,0,193.47,148.298479455
0,0,0,0,0,0,0.37,10.25,17.16,18.74,19.58,21.61,20.73,21.06,17.24,12.76,9.26,2.24,0,0,0,0,0,0,171.0,149.071776584
0,0,0,0,0,0,0.05,1.59,3.87,10.93,15.3,15.08,20.98,21.33,23.24,13.25,9.16,0.98,0,0,0,0,0,0,135.76,148.618328605
0,0,0,0,0,0,0.33,9.68,13.83,17.74,17.01,16.48,23.94,22.41,25.01,18.56,7.39,0.46,0,0,0,0,0,0,172.84,149.443407652
0,0,0,0,0,0,0.05,1.96,4.03,6.72,10.53,11.49,10.78,9.08,8.69,5.58,2.79,0.45,0,0,0,0,0,0,72.15,146.810510438
0,0,0,0,0,0,0.39,5.99,4.25,6.23,10.09,11.7,9.95,12.37,12.19,6.99,5.35,1.01,0,0,0,0,0,0,86.51,144.756453685
0,0,0,0,0,0,0.06,1.72,4.7,8.07,8.32,10.19,14.32,15.6,15.01,16.39,9.43,3.27,0,0,0,0,0,0,107.08,143.473055359
0,0,0,0,0,0,0.32,12.61,21.4,20.62,27.61,24.94,22.95,25.16,19.34,14.43,9.72,1.83,0,0,0,0,0,0,200.93,145.430249822
0,0,0,0,0,0,0.18,6.56,12.7,13.49,20.05,18.33,20.55,16.82,13.34,11.2,8.44,2.71,0,0,0,0,0,0,144.37,145.394133821
0,0,0,0,0,0,0.16,7.37,16.51,20.07,25.09,22.28,21.5,24.81,21.3,17.0,10.14,1.58,0,0,0,0,0,0,187.81,146.838973935
0,0,0,0,0,0,0.51,10.38,19.6,20.15,18.3,19.73,21.73,18.79,17.56,15.3,8.03,1.58,0,0,0,0,0,0,171.66,147.684469203
0,0,0,0,0,0,0.24,6.95,14.32,12.94,13.92,20.31,20.31,17.32,14.75,11.25,6.44,0.9,0,0,0,0,0,0,139.65,147.410785686
0,0,0,0,0,0,0.53,11.49,17.21,21.89,21.95,19.17,24.44,18.51,17.48,13.22,7.64,0.98,0,0,0,0,0,0,174.51,148.333884409
0,0,0,0,0,0,1.44,14.96,21.6,26.43,23.24,16.43,17.46,16.1,12.14,9.5,5.61,0.96,0,0,0,0,0,0,165.87,148.931228883
0,0,0,0,0,0,0.29,6.11,7.92,14.0,17.15,22.25,20.95,17.44,13.47,8.11,3.66,0.35,0,0,0,0,0,0,131.7,148.34426997
0,0,0,0,0,0,0.27,6.2,9.25,12.36,19.75,22.24,17.83,18.41,16.05,16.42,11.41,3.08,0,0,0,0,0,0,153.27,148.512058417
0,0,0,0,0,0,0.54,14.24,23.16,23.86,23.19,23.92,23.35,20.95,18.89,16.21,16.69,5.37,0,0,0,0,0,0,210.37,150.619166993
0,0,0,0,0,0,0.19,5.39,7.83,12.9,17.43,17.03,18.97,20.7,18.64,16.33,11.26,2.17,0,0,0,0,0,0,148.84,150.558562034
0,0,0,0,0,0,0.28,5.61,7.73,15.79,20.41,20.16,20.4,23.29,22.87,14.62,7.74,0.8,0,0,0,0,0,0,159.7,150.86995297
0,0,0,0,0,0,1.51,12.6,16.35,22.58,22.41,18.06,18.79,16.43,12.84,9.89,6.44,1.26,0,0,0,0,0,0,159.16,151.152342405
0,0,0,0,0,0,0.15,3.69,9.57,11.57,11.78,10.4,10.08,8.73,8.32,5.9,2.32,0.34,0,0,0,0,0,0,82.85,148.825713879
0,0,0,0,0,0,0.14,3.5,10.09,12.77,15.1,16.03,14.57,18.21,16.04,13.72,7.42,0.56,0,0,0,0,0,0,128.15,148.121423163
0,0,0,0,0,0,0.22,4.82,7.75,15.26,19.33,20.72,23.72,26.04,21.77,23.13,14.9,3.94,0,0,0,0,0,0,181.6,149.261826392
0,0,0,0,0,0,0.26,8.7,17.97,19.21,20.79,24.85,23.17,21.5,17.5,19.95,16.55,3.51,0,0,0,0,0,0,193.96,150.784410276
0,0,0,0,0,0,0.69,15.06,18.08,24.41,21.1,23.59,26.09,21.68,23.74,18.12,11.79,2.65,0,0,0,0,0,0,207.0,152.699319633
0,0,0,0,0,0,0.55,10.75,19.91,21.61,22.47,24.76,22.71,18.12,17.26,11.67,6.01,0.57,0,0,0,0,0,0,176.39,153.506311177
0,0,0,0,0,0,0.5,9.8,12.55,18.54,17.02,18.79,16.79,15.45,14.99,9.8,5.98,0.42,0,0,0,0,0,0,140.63,153.067696748
0,0,0,0,0,0,0.07,2.19,5.17,6.57,9.28,10.36,10.32,9.5,6.56,5.03,2.13,0.2,0,0,0,0,0,0,67.38,150.148859231
0,0,0,0,0,0,0.27,5.93,8.26,12.31,15.42,13.93,21.03,19.71,23.51,16.28,10.46,0.72,0,0,0,0,0,0,147.83,150.069870373
0,0,0,0,0,0,0.75,13.67,19.38,21.52,24.75,25.1,22.26,24.28,19.25,17.61,11.82,1.51,0,0,0,0,0,0,201.9,151.83539486
0,0,0,0,0,0,0.29,8.85,15.14,17.44,23.48,22.99,19.71,19.67,24.28,18.02,10.67,0.68,0,0,0,0,0,0,181.22,152.836342384
0,0,0,0,0,0,0.19,2.28,5.45,6.54,9.47,9.14,9.22,10.27,6.41,5.6,3.73,0.34,0,0,0,0,0,0,68.64,149.968305872
0,0,0,0,0,0,0.24,3.42,4.51,7.04,9.99,11.79,11.83,14.17,12.92,9.34,5.36,0.28,0,0,0,0,0,0,90.89,147.955881893
0,0,0,0,0,0,0.58,14.26,17.85,24.34,24.63,23.3,24.01,25.8,19.39,15.81,8.66,0.5,0,0,0,0,0,0,199.13,149.69906022
0,0,0,0,0,0,0.42,10.8,14.25,19.44,22.47,20.99,22.57,21.01,18.21,17.27,10.64,0.71,0,0,0,0,0,0,178.78,150.689663787
0,0,0,0,0,0,0.39,10.0,14.42,15.42,15.1,14.95,14.54,16.75,15.07,11.98,8.15,0.42,0,0,0,0,0,0,137.19,150.22981568
0,0,0,0,0,0,0.13,4.35,9.31,11.46,16.59,16.21,17.92,17.22,15.1,14.03,13.75,1.27,0,0,0,0,0,0,137.34,149.790741238
0,0,0,0,0,0,0.64,12.04,21.39,20.37,22.18,21.13,21.16,16.25,14.64,10.45,3.95,0.09,0,0,0,0,0,0,164.29,150.28463922
0,0,0,0,0,0,0.37,9.98,13.09,16.18,19.52,20.81,24.33,16.03,11.0,9.06,5.47,0.26,0,0,0,0,0,0,146.1,150.142095046
0,0,0,0,0,0,1.36,11.84,21.08,20.03,26.22,27.07,21.8,17.4,12.52,8.44,6.32,0.28,0,0,0,0,0,0,174.36,150.967045794
0,0,0,0,0,0,0.57,12.47,20.08,24.65,24.01,26.62,23.41,21.29,22.5,18.41,12.66,0.69,0,0,0,0,0,0,207.36,152.887996837
0,0,0,0,0,0,0.22,5.61,10.41,12.04,14.81,15.59,15.85,22.08,17.71,14.36,5.89,0.14,0,0,0,0,0,0,134.71,152.268787532
0,0,0,0,0,0,0.23,7.01,13.56,17.9,19.28,19.34,18.77,16.87,11.45,7.15,2.31,0.04,0,0,0,0,0,0,133.91,151.643419832
0,0,0,0,0,0,0.23,5.32,9.3,11.13,12.93,16.23,16.75,16.35,16.34,10.02,6.19,0.12,0,0,0,0,0,0,120.91,150.596526728
0,0,0,0,0,0,0.61,10.36,10.35,14.74,17.21,18.93,15.56,15.28,13.13,8.45,4.02,0.1,0,0,0,0,0,0,128.74,149.852013191
0,0,0,0,0,0,0.55,9.41,12.17,17.19,16.58,20.75,22.6,20.65,24.55,18.74,10.75,0.27,0,0,0,0,0,0,174.21,150.681735642
0,0,0,0,0,0,0.45,13.01,21.41,22.78,20.66,21.01,19.69,23.06,17.81,15.59,9.37,0.16,0,0,0,0,0,0,185.0,151.850741711
0,0,0,0,0,0,0.76,13.98,21.01,25.67,25.46,20.3,23.66,24.94,23.23,22.36,12.48,0.28,0,0,0,0,0,0,214.13,153.97220188
0,0,0,0,0,0,0.69,12.54,18.56,21.09,20.28,21.5,17.96,21.37,17.66,15.92,9.34,0.17,0,0,0,0,0,0,177.08,154.759338314
0,0,0,0,0,0,0.36,6.52,8.1,12.62,19.2,21.21,18.53,18.34,23.08,15.05,9.17,0.1,0,0,0,0,0,0,152.28,154.674882949
0,0,0,0,0,0,0.49,11.92,19.79,21.06,22.05,26.79,22.11,21.25,17.41,19.74,11.36,0.16,0,0,0,0,0,0,194.13,156.018869079
0,0,0,0,0,0,0.34,9.82,13.96,19.62,22.03,24.86,27.88,23.99,21.1,19.79,12.08,0.17,0,0,0,0,0,0,195.64,157.36851025
0,0,0,0,0,0,0.98,14.37,18.09,23.58,24.4,21.82,26.57,25.5,16.87,18.36,10.42,0.13,0,0,0,0,0,0,201.09,158.857824696
0,0,0,0,0,0,1.19,10.73,19.88,24.78,24.96,26.26,26.69,19.72,17.28,16.45,7.78,0.07,0,0,0,0,0,0,195.79,160.115870168
0,0,0,0,0,0,0.23,6.7,13.3,16.98,22.82,25.24,23.94,20.13,14.28,10.7,3.98,0.02,0,0,0,0,0,0,158.32,160.054696237
0,0,0,0,0,0,0.45,9.91,13.75,15.03,20.41,23.97,24.35,21.71,16.79,9.93,4.58,0.02,0,0,0,0,0,0,160.9,160.083490386
0,0,0,0,0,0,0.48,12.9,16.14,20.45,16.86,13.83,14.83,8.82,5.93,4.23,1.38,0.0,0,0,0,0,0,0,115.85,158.576735319
0,0,0,0,0,0,0.34,9.63,14.0,20.74,18.58,17.91,18.88,17.48,12.94,13.22,6.94,0.05,0,0,0,0,0,0,150.71,158.308765435
0,0,0,0,0,0,0.11,3.59,8.02,10.98,17.38,16.96,15.42,15.16,16.08,12.64,7.0,0.04,0,0,0,0,0,0,123.38,157.118963458
0,0,0,0,0,0,0.62,10.32,16.04,21.14,25.46,25.37,26.84,26.13,23.07,15.18,7.75,0.04,0,0,0,0,0,0,197.96,158.510159093
0,0,0,0,0,0,0.25,5.0,8.16,9.3,9.22,10.74,10.3,9.99,9.55,6.38,2.29,0.0,0,0,0,0,0,0,81.18,155.87600999
0,0,0,0,0,0,0.3,5.88,4.63,7.41,8.18,8.64,9.28,9.48,5.95,4.52,1.98,0.0,0,0,0,0,0,0,66.25,152.823019066
0,0,0,0,0,0,0.22,9.79,17.47,20.32,19.1,24.24,20.39,15.95,11.38,8.55,3.36,0.0,0,0,0,0,0,0,150.77,152.753085699
0,0,0,0,0,0,0.17,4.02,9.1,12.54,13.84,15.19,16.36,14.66,12.46,8.84,2.72,0.0,0,0,0,0,0,0,109.9,151.293352284
0,0,0,0,0,0,0.07,3.58,8.56,14.68,15.94,18.64,20.36,21.83,18.8,11.34,5.48,0.0,0,0,0,0,0,0,139.28,150.884133403
0,0,0,0,0,0,0.18,7.76,11.83,15.75,17.63,16.15,17.54,20.75,21.75,15.75,10.75,0.06,0,0,0,0,0,0,155.9,151.054992233
0,0,0,0,0,0,0.25,10.62,17.32,21.31,23.83,23.87,21.18,12.7,7.26,4.15,1.24,0.0,0,0,0,0,0,0,143.73,150.805476107
0,0,0,0,0,0,0.15,3.97,9.68,10.39,13.82,13.89,14.89,14.82,10.8,7.94,2.9,0.0,0,0,0,0,0,0,103.25,149.185562011
0,0,0,0,0,0,0.22,7.04,7.35,10.09,12.62,16.15,17.02,15.99,12.88,11.2,5.1,0.0,0,0,0,0,0,0,115.66,148.043558294
0,0,0,0,0,0,0.1,4.81,9.66,15.46,18.83,19.16,20.87,20.11,16.7,11.07,4.77,0.0,0,0,0,0,0,0,141.54,147.822023223
0,0,0,0,0,0,0.02,1.75,3.7,6.71,10.17,10.74,9.09,8.73,6.79,4.79,2.06,0.0,0,0,0,0,0,0,64.55,144.985472414
0,0,0,0,0,0,0.07,3.57,9.53,14.63,15.5,16.5,16.52,13.53,10.05,6.71,2.37,0.0,0,0,0,0,0,0,108.98,143.758993845
0,0,0,0,0,0,0.11,4.47,7.24,11.48,10.93,9.8,14.08,13.63,15.7,9.44,4.67,0.0,0,0,0,0,0,0,101.55,142.321200562
0,0,0,0,0,0,0.15,7.84,16.65,16.75,17.48,18.83,14.61,12.01,5.44,5.75,2.39,0.0,0,0,0,0,0,0,117.9,141.489324819
0,0,0,0,0,0,0.11,6.34,10.45,14.75,22.54,23.12,22.1,20.48,13.35,12.63,6.68,0.0,0,0,0,0,0,0,152.55,141.86609202
0,0,0,0,0,0,0.17,8.54,20.47,24.81,22.19,22.18,24.65,20.15,17.93,15.71,6.14,0.0,0,0,0,0,0,0,182.94,143.265220112
0,0,0,0,0,0,0.1,4.14,8.29,15.38,19.83,22.64,18.78,20.33,16.21,16.47,6.7,0.0,0,0,0,0,0,0,148.87,143.45613949
0,0,0,0,0,0,0.1,7.35,13.62,19.03,17.86,18.51,17.73,15.18,11.89,9.34,6.78,0.0,0,0,0,0,0,0,137.39,143.24950451
0,0,0,0,0,0,0.04,4.09,7.54,12.81,13.37,13.32,17.0,21.12,24.08,16.86,8.16,0.0,0,0,0,0,0,0,138.39,143.083971947
0,0,0,0,0,0,0.11,4.64,4.32,7.04,8.41,8.81,8.96,7.93,5.07,3.64,0.93,0.0,0,0,0,0,0,0,59.86,140.249057941
0,0,0,0,0,0,0.11,5.12,4.04,7.01,7.31,10.58,8.9,7.17,5.46,3.35,1.04,0.0,0,0,0,0,0,0,60.09,137.518546157
0,0,0,0,0,0,0.0,1.58,3.62,8.07,13.02,12.88,14.01,11.5,8.28,4.97,1.1,0.0,0,0,0,0,0,0,79.03,135.526211559
0,0,0,0,0,0,0.0,1.41,3.91,9.88,16.95,17.4,21.58,19.05,15.8,10.64,3.94,0.0,0,0,0,0,0,0,120.56,135.016407452
0,0,0,0,0,0,0.14,8.21,17.09,20.0,18.14,18.2,18.06,19.67,19.9,11.9,4.39,0.0,0,0,0,0,0,0,155.7,135.720966545
0,0,0,0,0,0,0.07,6.1,10.35,13.55,13.33,12.43,17.65,17.27,11.81,12.26,5.74,0.0,0,0,0,0,0,0,120.56,135.204528367
0,0,0,0,0,0,0.12,8.73,16.42,24.08,23.07,18.99,18.56,20.62,23.87,17.09,6.43,0.0,0,0,0,0,0,0,177.98,136.661617963
0,0,0,0,0,0,0.05,4.9,7.05,11.15,11.8,14.89,23.1,26.42,25.58,15.92,5.18,0.0,0,0,0,0,0,0,146.04,136.981080084
0,0,0,0,0,0,0.07,6.8,15.73,17.78,22.28,21.11,19.75,18.67,14.0,10.91,6.0,0.0,0,0,0,0,0,0,153.1,137.53014967
0,0,0,0,0,0,0.12,10.11,20.98,19.76,25.25,18.58,22.11,20.41,18.84,15.26,8.47,0.0,0,0,0,0,0,0,179.89,138.973081679
0,0,0,0,0,0,0.11,11.43,21.62,19.62,24.42,22.84,21.85,24.43,20.32,19.97,9.22,0.0,0,0,0,0,0,0,195.83,140.909837043
0,0,0,0,0,0,0.09,8.42,10.19,13.01,16.9,17.84,20.15,16.06,12.06,11.53,4.25,0.0,0,0,0,0,0,0,130.5,140.555239778
0,0,0,0,0,0,0.11,9.4,20.8,22.87,20.83,24.22,22.69,23.09,22.14,16.6,6.35,0.0,0,0,0,0,0,0,189.1,142.208852522
0,0,0,0,0,0,0.1,7.55,13.09,18.74,21.45,22.21,19.29,23.78,22.54,18.1,6.59,0.0,0,0,0,0,0,0,173.44,143.272700057
0,0,0,0,0,0,0.08,9.75,18.67,21.03,20.04,20.89,23.2,24.9,25.3,18.88,9.48,0.0,0,0,0,0,0,0,192.22,144.940024782
0,0,0,0,0,0,0.04,5.76,12.48,14.03,14.79,16.46,15.46,16.58,19.54,11.24,1.56,0.0,0,0,0,0,0,0,127.94,144.36094153
0,0,0,0,0,0,0.0,1.17,3.36,8.03,16.74,18.49,15.52,9.45,4.92,3.13,0.87,0.0,0,0,0,0,0,0,81.68,142.225798555
0,0,0,0,0,0,0.0,2.16,8.23,10.14,10.37,10.92,11.01,7.11,6.36,2.99,0.75,0.0,0,0,0,0,0,0,70.04,139.766885257
0,0,0,0,0,0,0.02,5.57,6.66,9.52,10.95,11.54,16.66,16.12,16.66,10.5,4.71,0.0,0,0,0,0,0,0,108.91,138.715786467
0,0,0,0,0,0,0.05,9.93,17.19,24.44,24.08,23.8,27.41,24.22,17.97,13.56,5.87,0.0,0,0,0,0,0,0,188.52,140.412300815
0,0,0,0,0,0,0.05,7.84,16.65,21.14,18.22,12.59,11.87,10.27,5.08,4.26,1.54,0.0,0,0,0,0,0,0,109.51,139.359655005
0,0,0,0,0,0,0.0,4.3,9.67,11.3,13.86,13.81,17.82,16.1,12.01,11.84,5.99,0.0,0,0,0,0,0,0,116.7,138.58778397
0,0,0,0,0,0,0.0,1.88,5.97,7.78,7.79,8.94,9.05,7.47,4.93,3.31,0.85,0.0,0,0,0,0,0,0,57.97,135.841646294
0,0,0,0,0,0,0.05,8.84,17.47,20.47,22.13,20.16,19.74,21.79,22.73,16.22,8.5,0.0,0,0,0,0,0,0,178.1,137.281120955
0,0,0,0,0,0,0.05,8.43,16.23,15.82,16.41,19.96,14.84,15.87,11.08,10.98,5.15,0.0,0,0,0,0,0,0,134.82,137.19728614
0,0,0,0,0,0,0.04,9.69,18.22,19.7,23.87,26.92,26.28,27.09,22.68,16.45,8.24,0.02,0,0,0,0,0,0,199.2,139.309326191
