demand_act,pred,oracle,diff,ifpos
75.1,74.5413208008,70.94,-0.558679199219,0
39.18,34.8605155945,34.62,-4.31948440552,0
122.02,131.442092896,134.38,9.42209289551,1
19.52,18.9559726715,18.3,-0.564027328491,0
117.3,120.345275879,119.02,3.04527587891,1
17.6,17.6086769104,16.06,0.00867691040039,1
224.57,224.936050415,217.86,0.366050415039,1
32.34,32.544216156,32.88,0.204216156006,1
66.94,65.8864974976,63.49,-1.05350250244,0
22.19,19.4537639618,18.9,-2.73623603821,0
60.41,57.1333236694,57.41,-3.27667633057,0
207.43,201.078643799,206.28,-6.35135620117,0
16.47,19.3911075592,17.81,2.9211075592,1
51.09,60.0881271362,56.78,8.99812713623,1
190.53,171.227218628,167.53,-19.3027813721,0
129.58,131.247940063,133.54,1.66794006348,1
112.92,113.771781921,114.24,0.851781921387,1
226.86,201.852355957,212.48,-25.007644043,0
109.42,105.195632935,107.09,-4.22436706543,0
16.4,19.248878479,18.53,2.848878479,1
64.28,57.7624092102,56.54,-6.51759078979,0
19.53,22.0497112274,22.36,2.51971122742,1
18.44,21.086145401,21.16,2.646145401,1
112.1,104.433418274,105.86,-7.66658172607,0
108.31,107.218818665,106.94,-1.09118133545,0
20.54,20.6153697968,20.69,0.0753697967529,1
23.2,21.2775001526,21.3,-1.92249984741,0
120.23,112.993659973,115.73,-7.23634002686,0
117.4,118.175216675,119.0,0.775216674805,1
52.66,58.8175239563,56.04,6.1575239563,1
18.11,18.554813385,17.33,0.44481338501,1
108.32,113.298881531,114.46,4.97888153076,1
26.25,23.0743541718,23.12,-3.17564582825,0
25.32,25.2611999512,25.1,-0.0588000488281,0
123.57,134.518478394,136.57,10.9484783936,1
106.47,107.944664001,108.12,1.47466400146,1
34.53,33.41431427,32.86,-1.11568572998,0
19.73,19.8271484375,19.7,0.0971484375,1
17.64,18.3550395966,17.45,0.715039596558,1
110.05,108.513252258,106.43,-1.5367477417,0
17.22,16.773393631,15.04,-0.446606369019,0
79.01,80.2120285034,78.16,1.20202850342,1
54.36,61.0958442688,61.06,6.7358442688,1
82.33,77.7971115112,74.72,-4.53288848877,0
19.19,21.5189361572,21.17,2.32893615723,1
28.33,29.2543888092,28.98,0.924388809204,1
82.6,85.5373458862,87.19,2.93734588623,1
243.6,261.196838379,276.72,17.5968383789,1
81.1,84.1944580078,79.9,3.09445800781,1
200.74,197.819366455,201.07,-2.92063354492,0
135.78,153.431976318,155.69,17.6519763184,1
21.17,20.2087802887,19.84,-0.961219711304,0
86.49,85.7128601074,86.88,-0.777139892578,0
22.34,20.2906208038,19.82,-2.04937919617,0
20.16,19.855342865,19.56,-0.30465713501,0
114.25,120.202011108,121.9,5.9520111084,1
22.16,20.443151474,20.7,-1.716848526,0
94.21,92.8860931396,94.33,-1.32390686035,0
102.02,89.7196350098,88.62,-12.3003649902,0
19.17,20.4622688293,20.36,1.29226882935,1
48.12,49.567024231,50.51,1.44702423096,1
16.56,16.4343833923,14.38,-0.125616607666,0
51.99,52.0101470947,50.35,0.0201470947266,1
117.01,128.992279053,128.62,11.9822790527,1
166.35,145.941223145,145.9,-20.4087768555,0
73.75,66.2982788086,65.55,-7.45172119141,0
38.85,47.873626709,43.27,9.02362670898,1
172.66,185.275360107,190.28,12.6153601074,1
46.66,41.8030166626,39.68,-4.8569833374,0
206.69,220.678527832,214.99,13.988527832,1
41.85,37.7008132935,37.05,-4.14918670654,0
36.38,32.8555526733,31.48,-3.52444732666,0
162.32,166.275802612,169.65,3.9558026123,1
84.21,82.5259399414,76.18,-1.68406005859,0
155.21,162.736236572,161.59,7.52623657227,1
91.52,91.7863616943,92.88,0.266361694336,1
172.95,177.09992981,184.39,4.14992980957,1
18.99,19.8660411835,19.7,0.876041183472,1
222.78,225.514251709,227.53,2.73425170898,1
50.37,46.2759132385,45.55,-4.09408676147,0
133.15,112.091743469,113.19,-21.0582565308,0
18.91,20.6123218536,20.31,1.70232185364,1
52.43,45.6638870239,45.29,-6.76611297607,0
20.05,22.0392456055,21.6,1.98924560547,1
73.69,77.4394454956,74.72,3.74944549561,1
15.72,17.6647815704,15.76,1.94478157043,1
29.44,33.6519546509,31.92,4.21195465088,1
61.84,59.9488143921,59.47,-1.89118560791,0
24.48,23.0790519714,22.82,-1.40094802856,0
44.95,51.1317253113,50.33,6.18172531128,1
117.9,126.473426819,128.86,8.57342681885,1
49.31,50.2321777344,48.68,0.922177734375,1
27.71,30.99974823,30.26,3.28974822998,1
95.04,98.7005310059,101.73,3.66053100586,1
120.05,107.413604736,105.98,-12.6363952637,0
90.65,93.4522476196,96.48,2.80224761963,1
85.33,88.5421829224,92.52,3.21218292236,1
140.9,153.064163208,148.86,12.164163208,1
97.26,90.4385070801,93.15,-6.82149291992,0
86.63,86.2398376465,82.87,-0.390162353516,0
83.34,93.5453948975,93.46,10.2053948975,1
166.17,157.090499878,157.8,-9.07950012207,0
96.44,91.6657180786,89.06,-4.77428192139,0
54.04,53.7211647034,52.35,-0.318835296631,0
108.38,105.669792175,106.97,-2.71020782471,0
43.63,42.552936554,42.19,-1.07706344604,0
50.28,57.8341140747,57.07,7.55411407471,1
13.47,16.9738140106,14.69,3.50381401062,1
157.86,171.828170776,178.14,13.9681707764,1
87.93,82.4785995483,80.13,-5.45140045166,0
35.53,30.8282852173,31.03,-4.70171478271,0
141.73,129.91255188,131.72,-11.8174481201,0
135.12,137.865310669,137.93,2.74531066895,1
84.65,80.4290008545,75.69,-4.22099914551,0
19.85,21.4730415344,21.21,1.62304153442,1
10.77,13.218957901,11.63,2.448957901,1
128.27,116.876281738,117.5,-11.3937182617,0
21.79,20.4989929199,20.27,-1.29100708008,0
83.75,80.8448028564,76.28,-2.90519714355,0
21.06,19.280166626,18.33,-1.77983337402,0
35.03,38.9981613159,38.01,3.96816131592,1
77.58,82.1786956787,73.33,4.59869567871,1
58.28,60.0915718079,58.87,1.81157180786,1
17.34,20.000207901,19.81,2.660207901,1
182.27,166.196472168,167.03,-16.073527832,0
21.06,23.0887317657,23.23,2.02873176575,1
25.16,26.2694416046,26.57,1.10944160461,1
29.12,29.3854484558,29.23,0.265448455811,1
27.95,26.7323455811,26.71,-1.21765441895,0
43.06,49.6341018677,48.9,6.57410186768,1
138.16,159.167633057,157.99,21.0076330566,1
123.26,117.949287415,120.2,-5.31071258545,0
66.23,72.456237793,71.13,6.22623779297,1
243.81,271.396820068,275.55,27.5868200684,1
209.02,190.665878296,194.94,-18.3541217041,0
126.75,134.074081421,137.15,7.3240814209,1
78.62,66.9597625732,66.88,-11.6602374268,0
90.2,88.4285049438,87.85,-1.77149505615,0
19.99,19.0688762665,18.21,-0.921123733521,0
87.15,92.0333938599,89.64,4.88339385986,1
89.05,98.9557113647,101.32,9.90571136475,1
75.71,80.8564529419,77.4,5.14645294189,1
173.39,186.152069092,190.74,12.7620690918,1
141.78,150.352920532,149.47,8.57292053223,1
95.44,92.4209365845,93.77,-3.01906341553,0
95.16,94.4323577881,96.81,-0.727642211914,0
242.77,230.063812256,238.78,-12.7061877441,0
16.0,18.0005493164,16.23,2.00054931641,1
114.74,113.849632263,113.2,-0.890367736816,0
16.34,17.586107254,15.68,1.24610725403,1
17.18,16.6819190979,14.73,-0.4980809021,0
43.09,45.4352722168,45.29,2.3452722168,1
83.35,89.3701782227,89.08,6.02017822266,1
110.84,94.1738510132,97.55,-16.6661489868,0
98.12,97.8033676147,100.23,-0.316632385254,0
99.6,102.964408875,103.87,3.36440887451,1
65.97,79.8584213257,74.89,13.8884213257,1
119.19,118.423797607,118.54,-0.766202392578,0
77.27,76.1323013306,73.15,-1.13769866943,0
81.5,88.5145950317,89.02,7.01459503174,1
17.27,17.0053596497,15.13,-0.264640350342,0
72.1,67.1337432861,65.54,-4.96625671387,0
16.89,18.4255752563,17.03,1.53557525635,1
83.09,89.8383865356,92.19,6.74838653564,1
18.52,21.5307788849,20.86,3.01077888489,1
60.72,69.0289840698,67.24,8.30898406982,1
146.21,154.156936646,151.21,7.94693664551,1
34.66,39.2256813049,39.02,4.56568130493,1
60.57,53.2805900574,52.36,-7.28940994263,0
87.59,80.6166992188,76.0,-6.97330078125,0
22.48,25.3709850311,25.24,2.89098503113,1
86.07,86.4885101318,86.11,0.418510131836,1
24.45,26.9097595215,26.89,2.45975952148,1
160.26,151.744689941,149.72,-8.51531005859,0
149.07,147.523834229,147.63,-1.54616577148,0
16.04,18.3550395966,17.5,2.31503959656,1
132.62,137.440032959,137.62,4.82003295898,1
87.27,83.1828384399,80.0,-4.08716156006,0
16.93,17.0968341827,15.07,0.166834182739,1
51.83,53.2790756226,53.46,1.44907562256,1
85.11,80.5413742065,78.5,-4.56862579346,0
27.46,26.882106781,26.99,-0.577893218994,0
85.12,97.6300354004,97.34,12.5100354004,1
54.93,52.7767944336,49.41,-2.15320556641,0
42.64,37.830532074,36.68,-4.80946792603,0
93.98,101.192062378,101.27,7.21206237793,1
23.24,26.0487365723,26.1,2.80873657227,1
52.56,53.544418335,53.22,0.984418334961,1
148.73,168.577651978,169.6,19.8476519775,1
51.97,47.3009185791,46.0,-4.6690814209,0
24.03,20.482427597,20.58,-3.54757240295,0
28.99,29.3176689148,29.58,0.327668914795,1
38.87,41.6991233826,40.37,2.82912338257,1
107.41,117.308441162,114.38,9.89844116211,1
17.1,17.0053596497,15.25,-0.0946403503418,0
16.98,19.8592758179,19.37,2.87927581787,1
133.17,124.215026855,125.9,-8.95497314453,0
135.04,134.777420044,134.88,-0.262579956055,0
16.19,17.8326435089,16.59,1.64264350891,1
47.84,48.2140960693,46.25,0.374096069336,1
133.45,135.353988647,137.71,1.90398864746,1
110.12,117.233627319,120.91,7.11362731934,1
154.36,169.354873657,170.42,14.9948736572,1
85.24,80.7766723633,77.28,-4.46332763672,0
191.95,200.660049438,208.77,8.71004943848,1
157.13,151.360214233,154.24,-5.7697857666,0
165.18,170.963058472,167.27,5.78305847168,1
116.05,97.2486419678,100.19,-18.8013580322,0
94.09,93.8085708618,93.74,-0.281429138184,0
210.28,225.15435791,236.55,14.8743579102,1
39.99,42.4344520569,41.1,2.44445205688,1
181.98,175.074676514,174.29,-6.90532348633,0
16.0,15.6560621262,13.71,-0.34393787384,0
19.38,20.3145999908,20.51,0.934599990845,1
60.33,69.8054580688,69.18,9.47545806885,1
135.13,154.050811768,152.58,18.9208117676,1
26.83,23.9426517487,24.07,-2.88734825134,0
61.41,59.8969841003,59.44,-1.51301589966,0
96.89,108.382652283,107.57,11.4926522827,1
57.07,55.1409797668,54.08,-1.92902023315,0
67.29,72.6070404053,72.05,5.31704040527,1
202.13,201.978637695,212.27,-0.151362304687,0
62.82,57.2498245239,57.76,-5.57017547607,0
53.36,47.8052253723,47.23,-5.55477462769,0
86.25,90.1065063477,92.05,3.85650634766,1
99.55,91.0003967285,92.7,-8.54960327148,0
74.95,84.0258102417,78.55,9.0758102417,1
20.82,19.0904788971,18.91,-1.72952110291,0
18.15,19.7074718475,19.29,1.55747184753,1
179.5,177.968276978,185.37,-1.53172302246,0
78.49,88.8780212402,86.17,10.3880212402,1
20.44,21.6629619598,21.67,1.22296195984,1
46.55,42.2512397766,42.12,-4.29876022339,0
163.28,174.092819214,178.92,10.8128192139,1
18.52,18.2654972076,17.27,-0.254502792358,0
207.33,173.390777588,184.84,-33.9392224121,0
18.38,19.1468753815,18.72,0.76687538147,1
16.99,18.632101059,17.31,1.64210105896,1
94.27,86.8787612915,81.48,-7.3912387085,0
182.85,159.127655029,160.02,-23.7223449707,0
88.03,85.8967590332,83.91,-2.1332409668,0
112.44,108.395233154,103.73,-4.0447668457,0
270.87,246.358459473,252.53,-24.5115405273,0
45.72,45.6638870239,45.69,-0.0561129760742,0
152.55,134.345306396,134.87,-18.2046936035,0
16.59,17.2983455658,15.1,0.708345565796,1
57.27,61.0079421997,59.75,3.73794219971,1
90.86,101.245605469,100.97,10.3856054688,1
183.56,178.41255188,180.77,-5.14744812012,0
90.97,101.268104553,102.69,10.2981045532,1
29.51,30.4989929199,31.25,0.988992919922,1
141.81,123.232025146,121.5,-18.5779748535,0
140.9,152.394851685,151.94,11.4948516846,1
19.33,21.0293769836,21.41,1.69937698364,1
16.42,16.6819190979,14.79,0.2619190979,1
16.36,19.4538059235,18.74,3.09380592346,1
99.48,105.70148468,105.7,6.22148468018,1
110.12,124.618385315,125.76,14.4983853149,1
90.39,80.3776931763,76.9,-10.0123068237,0
18.49,19.7074718475,19.27,1.21747184753,1
104.18,117.191223145,118.2,13.0112231445,1
23.19,21.0359725952,21.21,-2.15402740479,0
19.69,19.9194641113,19.89,0.229464111328,1
119.05,118.910369873,119.93,-0.139630126953,0
20.74,21.1981105804,21.03,0.458110580444,1
104.62,114.043807983,114.61,9.4238079834,1
19.84,20.0373535156,19.25,0.197353515625,1
58.0,59.4238357544,58.54,1.42383575439,1
19.5,19.7074718475,19.62,0.207471847534,1
94.62,87.5031204224,83.37,-7.11687957764,0
282.74,248.41116333,251.33,-34.3288366699,0
25.53,22.9560489655,22.29,-2.57395103455,0
179.12,148.757354736,154.77,-30.3626452637,0
30.45,34.9054718018,34.21,4.45547180176,1
199.92,190.370635986,194.73,-9.54936401367,0
160.69,168.222061157,168.91,7.53206115723,1
148.48,137.808853149,139.87,-10.6711468506,0
72.04,64.0866317749,63.02,-7.9533682251,0
19.0,21.4029960632,21.18,2.40299606323,1
86.23,81.8466415405,75.83,-4.38335845947,0
17.18,20.1280136108,19.08,2.94801361084,1
166.2,186.816314697,190.93,20.6163146973,1
179.15,191.369506836,195.86,12.2195068359,1
138.44,128.089065552,128.24,-10.3509344482,0
19.03,20.0075187683,19.74,0.977518768311,1
21.05,21.4698734283,21.47,0.419873428345,1
66.94,71.5304336548,70.63,4.59043365479,1
91.09,85.2651977539,82.46,-5.82480224609,0
89.71,90.2556533813,89.48,0.545653381348,1
69.28,82.4795684814,78.7,13.1995684814,1
41.52,44.0845870972,41.56,2.56458709717,1
69.11,80.1578216553,76.88,11.0478216553,1
190.52,177.893936157,183.13,-12.6260638428,0
123.11,118.708496094,119.25,-4.40150390625,0
84.83,84.169303894,78.69,-0.660696105957,0
98.81,107.385475159,107.21,8.57547515869,1
69.57,79.1812820435,74.87,9.61128204346,1
68.9,60.566860199,59.69,-8.33313980103,0
30.55,32.4669532776,31.71,1.91695327759,1
110.83,115.433769226,118.16,4.60376922607,1
134.77,132.086380005,133.0,-2.68361999512,0
61.32,58.0590171814,58.01,-3.2609828186,0
154.05,148.681732178,150.01,-5.36826782227,0
224.16,197.837875366,203.15,-26.3221246338,0
107.05,105.288536072,105.71,-1.76146392822,0
22.45,19.7989463806,19.74,-2.65105361938,0
183.72,174.380004883,183.18,-9.33999511719,0
73.49,64.7050018311,63.42,-8.78499816895,0
97.83,99.5093536377,101.61,1.6793536377,1
94.42,91.9419937134,93.48,-2.47800628662,0
36.65,40.2336082458,37.52,3.58360824585,1
31.59,27.34034729,27.27,-4.24965270996,0
133.79,123.031951904,123.51,-10.7580480957,0
23.55,25.8196735382,25.67,2.26967353821,1
40.91,44.5489006042,43.5,3.63890060425,1
183.45,160.916915894,161.48,-22.5330841064,0
18.39,20.1586074829,19.88,1.76860748291,1
46.52,47.8115577698,46.57,1.29155776978,1
45.8,50.2331047058,49.85,4.43310470581,1
33.67,38.3461875916,36.84,4.67618759155,1
268.48,291.30960083,308.57,22.8296008301,1
18.63,20.0708351135,19.14,1.44083511353,1
98.07,111.249763489,111.97,13.1797634888,1
18.93,20.7538967133,20.91,1.82389671326,1
12.21,15.0898933411,13.48,2.87989334106,1
29.12,31.2438526154,31.42,2.12385261536,1
49.37,50.5439491272,48.27,1.1739491272,1
12.8,13.4392185211,11.97,0.639218521118,1
49.47,42.8330078125,42.32,-6.6369921875,0
17.49,19.6267280579,19.61,2.13672805786,1
105.36,105.917076111,102.17,0.55707611084,1
85.61,96.5141677856,98.17,10.9041677856,1
19.02,20.3602657318,20.35,1.34026573181,1
82.13,89.5788345337,93.0,7.44883453369,1
49.57,50.8328208923,49.67,1.26282089233,1
17.21,19.0097351074,18.89,1.79973510742,1
48.96,49.533203125,49.35,0.573203125,1
217.01,238.727401733,244.77,21.7174017334,1
157.6,178.645874023,179.43,21.0458740234,1
63.75,59.875,58.56,-3.875,0
127.14,118.924659729,117.24,-8.215340271,0
39.16,44.9981956482,43.03,5.83819564819,1
112.38,95.0351028442,96.4,-17.3448971558,0
87.09,90.7143630981,89.37,3.62436309814,1
40.05,43.3348960876,41.51,3.28489608765,1
20.09,20.0109386444,20.13,-0.0790613555908,0
108.49,111.727310181,110.96,3.23731018066,1
170.33,168.538116455,166.87,-1.79188354492,0
171.51,179.765762329,178.86,8.2557623291,1
136.68,150.72227478,156.06,14.0422747803,1
26.49,29.2165756226,28.82,2.72657562256,1
120.91,111.177238464,112.88,-9.73276153564,0
20.49,19.6267280579,19.17,-0.863271942139,0
14.84,17.7614059448,16.39,2.92140594482,1
86.87,85.867805481,83.1,-1.00219451904,0
20.26,19.9610843658,19.29,-0.298915634155,0
42.49,45.0814666748,44.34,2.5914666748,1
20.61,20.7182807922,20.81,0.108280792236,1
15.99,17.0053596497,15.11,1.01535964966,1
83.71,83.0652770996,80.47,-0.644722900391,0
88.62,82.4748001099,76.79,-6.14519989014,0
149.25,135.896575928,136.14,-13.3534240723,0
18.61,17.6679916382,15.89,-0.942008361816,0
91.27,87.2268371582,83.46,-4.0431628418,0
54.16,57.7113800049,56.94,3.55138000488,1
19.46,21.8197097778,22.1,2.35970977783,1
27.83,29.2842235565,29.33,1.45422355652,1
76.67,86.4710617065,86.56,9.80106170654,1
63.77,58.662197113,59.62,-5.10780288696,0
33.27,38.095664978,37.68,4.82566497803,1
23.54,22.3415164948,22.2,-1.19848350525,0
11.84,13.0105018616,11.24,1.17050186157,1
226.66,199.349822998,204.72,-27.310177002,0
32.11,32.0036811829,31.87,-0.106318817139,0
22.73,20.6337509155,20.32,-2.09624908447,0
19.09,20.8775730133,21.41,1.78757301331,1
78.86,84.3952484131,82.23,5.53524841309,1
149.12,155.900802612,157.08,6.7808026123,1
37.36,41.7691764832,42.46,4.40917648315,1
164.76,172.699829102,173.45,7.93982910156,1
31.65,34.9054718018,34.68,3.25547180176,1
81.37,76.0409622192,72.6,-5.32903778076,0
53.2,49.6840057373,50.52,-3.5159942627,0
194.42,186.432754517,186.39,-7.9872454834,0
34.06,36.0183258057,35.19,1.95832580566,1
93.53,103.421653748,104.03,9.89165374756,1
125.14,123.857208252,120.82,-1.28279174805,0
25.4,24.4426307678,24.21,-0.957369232178,0
26.14,27.1831817627,26.25,1.0431817627,1
179.23,155.734832764,157.76,-23.4951672363,0
95.97,105.322540283,104.64,9.3525402832,1
94.1,96.5290756226,96.75,2.42907562256,1
122.45,112.355262756,114.44,-10.0947372437,0
112.63,124.630485535,123.43,12.0004855347,1
30.42,33.5334434509,33.77,3.11344345093,1
16.97,17.0968341827,15.09,0.126834182739,1
106.96,93.9469223022,92.31,-13.0130776978,0
81.96,85.0421142578,84.64,3.08211425781,1
26.24,23.3552570343,23.06,-2.8847429657,0
69.52,82.0755462646,75.44,12.5555462646,1
43.52,39.3693618774,39.51,-4.15063812256,0
142.88,143.143798828,141.65,0.263798828125,1
84.19,88.8205413818,89.88,4.63054138184,1
94.16,91.7112579346,89.48,-2.44874206543,0
112.56,119.518058777,118.2,6.95805877686,1
106.33,107.035987854,104.42,0.705987854004,1
53.3,61.0077667236,60.74,7.70776672363,1
127.01,110.623687744,109.73,-16.3863122559,0
36.37,37.3343048096,36.71,0.96430480957,1
99.77,88.1217269897,86.07,-11.6482730103,0
94.6,97.4173126221,99.64,2.81731262207,1
109.94,122.423278809,123.03,12.4832788086,1
130.7,127.642662048,132.0,-3.05733795166,0
88.03,93.5616378784,92.94,5.53163787842,1
151.17,147.281463623,144.96,-3.88853637695,0
38.2,37.652545929,33.54,-0.547454071045,0
15.47,16.6819190979,14.59,1.2119190979,1
99.34,109.926254272,109.17,10.5862542725,1
92.23,84.7372970581,81.92,-7.49270294189,0
29.23,30.7154064178,30.36,1.48540641785,1
81.58,87.3531417847,87.29,5.77314178467,1
191.95,193.413497925,190.29,1.4634979248,1
23.5,23.3744621277,23.38,-0.125537872314,0
161.16,153.209884644,151.18,-7.95011535645,0
114.02,113.420562744,109.53,-0.599437255859,0
52.25,45.9284210205,45.07,-6.32157897949,0
54.76,51.5431747437,51.27,-3.21682525635,0
21.69,24.6323184967,24.82,2.9423184967,1
22.63,23.0743541718,23.54,0.444354171753,1
110.42,103.187355042,103.63,-7.2326449585,0
87.16,87.0730361938,82.39,-0.0869638061523,0
269.34,276.442016602,283.36,7.10201660156,1
82.95,81.0662689209,75.63,-1.8837310791,0
18.21,20.5238952637,20.65,2.31389526367,1
70.22,64.4509277344,65.03,-5.76907226562,0
121.01,119.665336609,118.11,-1.34466339111,0
84.88,89.1949310303,89.15,4.31493103027,1
94.95,92.5743865967,89.57,-2.37561340332,0
44.87,47.0548744202,46.97,2.18487442017,1
116.02,104.319969177,102.31,-11.7000308228,0
28.53,28.8033294678,30.04,0.273329467773,1
59.68,67.5026245117,65.93,7.82262451172,1
127.71,128.672897339,130.47,0.962897338867,1
24.57,22.1346530914,21.74,-2.43534690857,0
16.94,16.9212322235,14.99,-0.0187677764893,0
121.05,128.890960693,129.09,7.84096069336,1
38.95,45.2022705078,43.63,6.25227050781,1
60.27,69.3126983643,68.02,9.04269836426,1
33.12,33.4295730591,32.34,0.309573059082,1
89.94,82.3400039673,76.81,-7.59999603271,0
81.31,82.0290145874,80.7,0.719014587402,1
128.41,112.783882141,111.05,-15.6261178589,0
97.8,110.434272766,110.18,12.6342727661,1
95.85,90.0852966309,89.94,-5.76470336914,0
21.97,19.6341075897,19.1,-2.33589241028,0
159.86,164.06602478,161.38,4.20602478027,1
180.92,180.703567505,176.27,-0.216432495117,0
26.34,23.2479515076,22.76,-3.09204849243,0
43.31,40.8093223572,39.58,-2.50067764282,0
34.57,40.7091636658,39.09,6.13916366577,1
15.05,17.5872478485,16.04,2.53724784851,1
45.85,42.7400741577,42.05,-3.10992584229,0
97.0,94.8193130493,94.27,-2.18068695068,0
139.89,149.97492981,152.5,10.0849298096,1
33.6,35.943195343,35.2,2.34319534302,1
144.5,169.392166138,165.32,24.8921661377,1
42.55,44.0116729736,43.33,1.46167297363,1
87.62,91.3502120972,91.78,3.73021209717,1
20.15,21.8351802826,21.65,1.68518028259,1
51.13,56.218952179,56.4,5.08895217896,1
93.4,85.5061721802,82.89,-7.89382781982,0
17.37,18.3764686584,17.66,1.00646865845,1
154.21,165.265396118,160.96,11.0553961182,1
107.99,116.876937866,110.21,8.88693786621,1
156.95,163.084213257,160.49,6.13421325684,1
195.17,173.347213745,166.92,-21.8227862549,0
151.51,166.293716431,169.0,14.7837164307,1
56.68,52.4043426514,52.32,-4.27565734863,0
52.95,49.0678825378,47.69,-3.88211746216,0
179.21,193.01550293,198.48,13.8055029297,1
53.78,50.2149543762,48.38,-3.56504562378,0
151.28,147.348953247,147.79,-3.93104675293,0
94.66,93.4933319092,93.89,-1.16666809082,0
104.3,116.90032196,115.45,12.6003219604,1
29.41,30.137348175,29.95,0.727348175049,1
19.99,19.8412628174,19.43,-0.148737182617,0
15.32,15.4103679657,13.59,0.0903679656982,1
18.01,19.2073192596,18.83,1.19731925964,1
55.52,63.8411979675,62.03,8.32119796753,1
117.98,115.961982727,118.56,-2.01801727295,0
86.04,86.7479400635,83.11,0.707940063477,1
85.04,87.3395462036,82.39,2.29954620361,1
59.84,57.3588829041,52.67,-2.48111709595,0
17.57,18.080368042,16.04,0.510368041992,1
16.22,17.0968341827,15.2,0.876834182739,1
15.49,18.0136623383,14.69,2.52366233826,1
125.29,128.11126709,128.28,2.82126708984,1
79.95,70.3433761597,68.1,-9.60662384033,0
234.95,256.437164307,265.03,21.4871643066,1
92.27,97.7663345337,101.29,5.49633453369,1
147.24,159.876831055,162.0,12.6368310547,1
159.12,158.421310425,158.89,-0.698689575195,0
63.59,66.6755905151,64.92,3.08559051514,1
30.07,32.8177070618,32.95,2.74770706177,1
44.55,42.0960769653,40.46,-2.45392303467,0
22.21,25.5697135925,25.31,3.35971359253,1
34.89,40.2584838867,40.06,5.36848388672,1
165.59,176.39831543,183.52,10.8083154297,1
16.12,17.0711154938,14.49,0.951115493774,1
153.19,131.211303711,130.62,-21.9786962891,0
36.96,40.9547424316,40.53,3.99474243164,1
21.66,24.3724155426,24.34,2.7124155426,1
17.19,19.1933021545,18.47,2.00330215454,1
15.79,17.8985462189,16.41,2.10854621887,1
16.68,16.8998031616,14.98,0.219803161621,1
118.16,119.897636414,121.44,1.73763641357,1
60.5,62.2007255554,62.59,1.70072555542,1
49.89,56.4560279846,56.98,6.56602798462,1
28.18,24.0419082642,24.09,-4.13809173584,0
44.28,43.4551353455,43.46,-0.824864654541,0
88.86,89.1961593628,90.28,0.336159362793,1
115.13,130.652297974,131.27,15.5222979736,1
79.57,85.4620361328,86.57,5.89203613281,1
119.26,112.499687195,110.29,-6.76031280518,0
48.6,45.6796951294,43.63,-2.92030487061,0
84.82,90.9074783325,91.48,6.08747833252,1
16.43,19.3989315033,18.59,2.9689315033,1
16.5,17.586107254,15.63,1.08610725403,1
23.95,26.7115631104,27.01,2.76156311035,1
160.96,166.665634155,169.05,5.70563415527,1
119.15,116.306037903,116.95,-2.84396209717,0
124.46,110.090827942,109.33,-14.3691720581,0
29.49,31.7758159637,30.87,2.28581596375,1
23.24,24.5079421997,23.09,1.26794219971,1
138.6,154.781677246,152.87,16.1816772461,1
231.13,261.832580566,264.27,30.7025805664,1
239.33,201.466567993,209.63,-37.8634320068,0
95.64,87.9977111816,91.72,-7.64228881836,0
48.58,43.4160499573,42.89,-5.16395004272,0
90.49,96.678276062,98.05,6.18827606201,1
67.07,62.6972312927,60.33,-4.37276870728,0
20.91,23.0861778259,23.31,2.17617782593,1
50.42,58.4349250793,56.02,8.01492507935,1
72.44,66.9324645996,65.23,-5.50753540039,0
18.76,19.7638683319,19.21,1.00386833191,1
25.31,23.8666400909,23.93,-1.44335990906,0
63.51,70.2205886841,68.18,6.71058868408,1
143.94,122.155464172,123.51,-21.7845358276,0
31.74,28.5241451263,28.07,-3.21585487366,0
17.76,19.1012096405,18.87,1.3412096405,1
55.14,62.3863334656,61.68,7.24633346558,1
194.99,201.255905151,211.59,6.26590515137,1
42.92,41.05809021,39.92,-1.86190979004,0
22.36,21.1422805786,21.31,-1.21771942139,0
108.3,94.2503890991,97.57,-14.0496109009,0
84.93,81.8537139893,77.9,-3.07628601074,0
71.82,77.1111831665,73.04,5.2911831665,1
98.26,94.2653198242,93.86,-3.99468017578,0
154.91,148.099899292,144.68,-6.81010070801,0
200.57,214.684127808,225.44,14.1141278076,1
91.86,87.1026992798,85.7,-4.75730072021,0
201.12,195.296829224,201.13,-5.82317077637,0
34.94,36.2838058472,34.4,1.34380584717,1
76.83,67.4945755005,65.93,-9.33542449951,0
62.7,69.8079147339,67.94,7.10791473389,1
19.25,20.9803962708,21.09,1.73039627075,1
123.16,113.898262024,112.45,-9.26173797607,0
24.64,22.4316997528,22.6,-2.20830024719,0
145.89,161.566390991,159.62,15.6763909912,1
19.8,19.6990127563,19.0,-0.100987243652,0
23.0,20.5238952637,20.71,-2.47610473633,0
90.99,89.5627365112,92.5,-1.42726348877,0
89.33,84.9809036255,83.46,-4.34909637451,0
68.96,65.1987457275,64.58,-3.76125427246,0
17.98,19.6267280579,19.44,1.64672805786,1
124.96,138.733001709,138.64,13.773001709,1
10.96,13.5338907242,10.71,2.57389072418,1
116.82,112.945793152,112.14,-3.87420684814,0
141.06,133.808425903,137.17,-7.25157409668,0
66.93,62.8945617676,62.47,-4.03543823242,0
309.66,337.215637207,349.04,27.555637207,1
