price_act,pred,oracle,diff,diff2,ifpos
3.35,3.97892785072,3.26,0.628927850723,-0.09,1
1.78,2.13259005547,1.77,0.352590055466,-0.01,1
5.08,5.57813310623,5.03,0.498133106232,-0.05,1
7.25,7.21155166626,7.07,-0.0384483337402,-0.18,0
2.0,2.4314904213,2.12,0.431490421295,0.12,1
1.93,2.38128066063,1.81,0.451280660629,-0.12,1
2.76,3.33048963547,3.01,0.570489635468,0.25,1
1.72,2.17256975174,1.81,0.45256975174,0.09,1
3.5,4.01573419571,3.91,0.515734195709,0.41,1
3.59,4.25492191315,3.92,0.664921913147,0.33,1
3.48,4.07057714462,3.4,0.590577144623,-0.08,1
3.33,3.68404364586,3.68,0.354043645859,0.35,1
1.3,1.70270204544,1.46,0.402702045441,0.16,1
2.76,3.46253252029,2.98,0.702532520294,0.22,1
4.29,4.65264415741,4.6,0.36264415741,0.31,1
3.49,4.1793179512,3.68,0.689317951202,0.19,1
3.4,3.54428076744,3.17,0.144280767441,-0.23,1
2.81,3.22627615929,2.49,0.416276159286,-0.32,1
4.35,4.67615032196,4.71,0.32615032196,0.36,1
2.51,2.74128246307,2.21,0.231282463074,-0.3,1
2.62,3.07589697838,2.88,0.455896978378,0.26,1
3.46,3.28692913055,3.02,-0.173070869446,-0.44,0
3.52,4.0142121315,3.8,0.4942121315,0.28,1
4.11,4.75957393646,4.67,0.649573936462,0.56,1
3.5,3.78379249573,3.63,0.283792495728,0.13,1
1.41,1.80066263676,1.27,0.390662636757,-0.14,1
2.59,2.88524770737,2.56,0.295247707367,-0.03,1
2.34,2.73215532303,2.27,0.392155323029,-0.07,1
1.74,2.14163303375,1.68,0.401633033752,-0.06,1
2.81,3.19854235649,2.95,0.388542356491,0.14,1
3.0,3.19475722313,2.85,0.194757223129,-0.15,1
2.13,2.77065968513,2.37,0.640659685135,0.24,1
1.67,1.94983959198,1.73,0.27983959198,0.06,1
4.29,4.68602466583,4.64,0.396024665833,0.35,1
2.2,2.78505158424,2.31,0.585051584244,0.11,1
3.03,3.51091766357,3.47,0.480917663574,0.44,1
3.62,4.12199735641,3.85,0.501997356415,0.23,1
3.0,3.2948718071,2.93,0.294871807098,-0.07,1
1.82,2.33882641792,1.98,0.518826417923,0.16,1
1.85,2.38246583939,1.97,0.532465839386,0.12,1
1.82,2.2176451683,2.03,0.397645168304,0.21,1
2.48,2.68535494804,2.22,0.205354948044,-0.26,1
3.41,3.77635765076,3.72,0.366357650757,0.31,1
0.98,1.73295938969,1.13,0.752959389687,0.15,1
3.0,3.29414391518,2.56,0.294143915176,-0.44,1
1.74,2.04837584496,1.86,0.308375844955,0.12,1
2.06,2.37890434265,1.94,0.318904342651,-0.12,1
1.71,1.97258090973,1.59,0.262580909729,-0.12,1
2.49,2.92713451385,2.31,0.437134513855,-0.18,1
1.86,2.18899893761,1.58,0.328998937607,-0.28,1
2.76,3.33903717995,2.97,0.579037179947,0.21,1
2.83,3.06728458405,2.56,0.237284584045,-0.27,1
1.98,2.46568369865,2.02,0.485683698654,0.04,1
2.61,3.20243644714,2.93,0.592436447144,0.32,1
1.95,2.20762634277,1.73,0.257626342773,-0.22,1
2.3,2.5195376873,2.52,0.219537687302,0.22,1
3.58,4.17971229553,3.78,0.599712295532,0.2,1
2.35,2.55840969086,2.33,0.208409690857,-0.02,1
1.55,2.14782619476,1.64,0.597826194763,0.09,1
4.33,4.99299526215,4.88,0.662995262146,0.55,1
4.6,4.99658250809,4.26,0.396582508087,-0.34,1
3.26,3.93450784683,3.56,0.674507846832,0.3,1
4.06,4.31307315826,3.81,0.253073158264,-0.25,1
3.45,3.80975580215,3.23,0.359755802155,-0.22,1
2.54,3.11585903168,2.88,0.575859031677,0.34,1
2.33,2.71522426605,2.29,0.385224266052,-0.04,1
1.75,2.25133633614,1.75,0.501336336136,0.0,1
2.92,3.28472089767,3.06,0.364720897675,0.14,1
1.31,1.63131201267,1.37,0.321312012672,0.06,1
4.44,4.9599943161,4.08,0.519994316101,-0.36,1
3.0,3.50477957726,2.61,0.504779577255,-0.39,1
1.83,2.25742340088,1.95,0.427423400879,0.12,1
2.24,2.85511755943,2.47,0.615117559433,0.23,1
2.39,2.5038254261,2.03,0.113825426102,-0.36,1
3.37,3.77238082886,3.47,0.402380828857,0.1,1
3.68,4.59907245636,4.18,0.91907245636,0.5,1
1.32,1.73105025291,1.31,0.411050252914,-0.01,1
1.37,1.66270053387,1.32,0.292700533867,-0.05,1
3.98,4.3926153183,4.37,0.412615318298,0.39,1
4.56,4.93002319336,4.52,0.370023193359,-0.04,1
2.03,2.40425896645,1.81,0.374258966446,-0.22,1
3.49,3.96738839149,3.83,0.477388391495,0.34,1
2.49,2.83977341652,2.26,0.349773416519,-0.23,1
4.93,5.08686161041,4.33,0.156861610413,-0.6,1
2.92,3.19583177567,2.63,0.275831775665,-0.29,1
2.99,3.53471755981,3.22,0.544717559814,0.23,1
1.35,1.74038231373,1.16,0.390382313728,-0.19,1
4.13,4.26783227921,3.76,0.137832279205,-0.37,1
1.45,1.87229764462,1.59,0.422297644615,0.14,1
3.65,4.21253728867,3.54,0.562537288666,-0.11,1
6.33,6.82868337631,6.34,0.498683376312,0.01,1
5.1,5.68338394165,5.63,0.58338394165,0.53,1
4.24,4.50323867798,3.8,0.263238677979,-0.44,1
2.96,3.23491072655,2.6,0.274910726547,-0.36,1
3.06,3.46635007858,2.87,0.406350078583,-0.19,1
5.03,5.57599496841,5.26,0.545994968414,0.23,1
1.96,2.47959637642,2.01,0.519596376419,0.05,1
4.11,4.68110942841,4.52,0.571109428406,0.41,1
2.7,3.36986255646,3.1,0.669862556458,0.4,1
1.42,1.90143811703,1.49,0.481438117027,0.07,1
1.84,2.14765167236,1.94,0.307651672363,0.1,1
3.79,4.11328125,3.49,0.32328125,-0.3,1
1.87,2.25354170799,1.72,0.383541707993,-0.15,1
2.78,3.30454921722,2.92,0.524549217224,0.14,1
2.35,2.82135677338,2.16,0.471356773376,-0.19,1
1.98,2.30478715897,1.78,0.324787158966,-0.2,1
2.41,2.77035188675,2.11,0.360351886749,-0.3,1
2.6,3.0428211689,2.45,0.4428211689,-0.15,1
2.56,3.0342798233,2.53,0.474279823303,-0.03,1
3.05,3.47435474396,3.1,0.424354743958,0.05,1
3.46,4.09299755096,3.68,0.632997550964,0.22,1
2.33,2.825548172,2.57,0.495548171997,0.24,1
4.07,4.14806365967,3.58,0.078063659668,-0.49,1
2.08,2.56023693085,2.36,0.480236930847,0.28,1
1.68,2.12182664871,1.65,0.441826648712,-0.03,1
2.98,3.14743471146,2.68,0.167434711456,-0.3,1
4.49,4.93710613251,5.12,0.447106132507,0.63,1
1.75,2.29597592354,1.93,0.545975923538,0.18,1
1.91,2.48652935028,2.1,0.576529350281,0.19,1
1.94,2.35821318626,1.85,0.418213186264,-0.09,1
2.57,3.13380694389,2.56,0.563806943893,-0.01,1
2.45,2.84297347069,2.66,0.392973470688,0.21,1
1.35,1.72314810753,1.18,0.373148107529,-0.17,1
2.81,3.40900111198,2.73,0.599001111984,-0.08,1
5.2,5.86514520645,5.93,0.665145206451,0.73,1
3.24,3.62408804893,3.42,0.384088048935,0.18,1
3.32,3.70960450172,2.94,0.389604501724,-0.38,1
3.59,4.24120473862,3.51,0.651204738617,-0.08,1
2.31,2.78882956505,2.33,0.478829565048,0.02,1
3.28,3.78848648071,3.39,0.508486480713,0.11,1
1.65,2.04788661003,1.5,0.397886610031,-0.15,1
1.54,1.87999093533,1.44,0.339990935326,-0.1,1
3.37,3.83610630035,3.63,0.466106300354,0.26,1
2.9,2.77216291428,2.47,-0.127837085724,-0.43,0
1.91,2.17440772057,1.7,0.264407720566,-0.21,1
1.66,2.04620027542,1.45,0.386200275421,-0.21,1
3.99,4.36665296555,4.39,0.376652965546,0.4,1
1.57,1.93651854992,1.47,0.366518549919,-0.1,1
1.31,1.8509734869,1.32,0.5409734869,0.01,1
3.62,4.09543657303,3.87,0.475436573029,0.25,1
3.3,3.71132564545,3.48,0.411325645447,0.18,1
2.48,2.83971905708,2.5,0.359719057083,0.02,1
2.65,3.29928040504,3.01,0.649280405045,0.36,1
4.54,4.88845777512,4.9,0.348457775116,0.36,1
2.87,3.4841697216,3.02,0.614169721603,0.15,1
0.97,1.45114517212,1.04,0.481145172119,0.07,1
1.81,2.32951331139,1.93,0.519513311386,0.12,1
3.25,3.81760215759,3.29,0.567602157593,0.04,1
3.98,4.43737697601,4.15,0.457376976013,0.17,1
2.51,2.72211003304,2.25,0.212110033035,-0.26,1
1.39,1.72644257545,1.29,0.336442575455,-0.1,1
4.75,5.05162000656,5.07,0.301620006561,0.32,1
1.29,1.68907439709,1.29,0.399074397087,0.0,1
2.08,2.45091938972,1.8,0.370919389725,-0.28,1
3.27,3.51939678192,3.34,0.249396781921,0.07,1
1.98,2.44965672493,2.01,0.46965672493,0.03,1
1.28,1.83810150623,1.33,0.558101506233,0.05,1
4.47,4.94175291061,4.95,0.471752910614,0.48,1
3.92,4.36241674423,3.98,0.442416744232,0.06,1
2.62,2.9337272644,2.5,0.313727264404,-0.12,1
3.24,3.27816987038,2.8,0.0381698703766,-0.44,1
1.71,2.24164104462,1.81,0.531641044617,0.1,1
3.3,3.75657176971,3.77,0.456571769714,0.47,1
0.64,1.0168248415,0.68,0.376824841499,0.04,1
2.6,2.75974607468,2.22,0.159746074677,-0.38,1
1.61,2.17394709587,1.83,0.563947095871,0.22,1
3.07,3.39209794998,2.75,0.322097949982,-0.32,1
2.53,2.74758076668,2.4,0.217580766678,-0.13,1
1.7,2.08199429512,1.65,0.38199429512,-0.05,1
1.35,1.71266531944,1.17,0.362665319443,-0.18,1
3.43,3.87480306625,2.97,0.444803066254,-0.46,1
1.48,2.18981051445,1.62,0.70981051445,0.14,1
2.63,3.26237463951,2.8,0.632374639511,0.17,1
3.62,4.02846765518,3.82,0.408467655182,0.2,1
2.1,2.41080307961,1.93,0.310803079605,-0.17,1
2.0,2.44573926926,2.09,0.445739269257,0.09,1
1.88,2.21693754196,1.77,0.336937541962,-0.11,1
3.95,4.05519723892,4.1,0.105197238922,0.15,1
3.08,3.81365656853,3.22,0.733656568527,0.14,1
2.04,2.70382642746,2.26,0.66382642746,0.22,1
1.96,2.40841984749,2.12,0.448419847488,0.16,1
2.33,2.72270035744,2.19,0.392700357437,-0.14,1
4.11,4.57605409622,4.65,0.466054096222,0.54,1
2.26,2.50372600555,1.96,0.243726005554,-0.3,1
3.08,3.03093719482,2.69,-0.0490628051758,-0.39,0
1.42,1.8201931715,1.31,0.400193171501,-0.11,1
4.6,5.49335193634,4.93,0.89335193634,0.33,1
4.85,4.96496915817,4.38,0.114969158173,-0.47,1
1.06,1.59717750549,1.17,0.537177505493,0.11,1
2.81,3.22981142998,2.74,0.419811429977,-0.07,1
3.34,3.74144697189,3.51,0.401446971893,0.17,1
1.48,1.8826508522,1.47,0.402650852203,-0.01,1
1.1,1.66994822025,1.19,0.569948220253,0.09,1
3.25,3.73557043076,3.5,0.485570430756,0.25,1
3.5,3.75301814079,3.61,0.253018140793,0.11,1
2.02,2.70785832405,2.31,0.687858324051,0.29,1
1.78,1.91010189056,1.52,0.130101890564,-0.26,1
2.84,3.18567419052,2.74,0.345674190521,-0.1,1
2.9,3.36090087891,3.17,0.460900878906,0.27,1
2.27,2.96754193306,2.39,0.69754193306,0.12,1
3.52,4.1690363884,3.98,0.649036388397,0.46,1
1.3,1.65288996696,1.33,0.352889966965,0.03,1
2.81,3.43474531174,3.13,0.624745311737,0.32,1
3.32,4.00740432739,3.38,0.687404327393,0.06,1
2.3,2.97296595573,2.64,0.672965955734,0.34,1
3.31,3.64469242096,3.31,0.334692420959,0.0,1
1.47,1.81790244579,1.38,0.347902445793,-0.09,1
2.6,3.05640411377,2.58,0.45640411377,-0.02,1
1.65,1.950974226,1.47,0.300974225998,-0.18,1
2.79,3.20019865036,3.09,0.41019865036,0.3,1
2.06,2.35134577751,1.81,0.291345777512,-0.25,1
5.1,5.18322515488,4.95,0.0832251548767,-0.15,1
2.9,3.37601304054,2.67,0.476013040543,-0.23,1
1.77,2.10401630402,1.71,0.334016304016,-0.06,1
2.68,3.18226146698,3.03,0.50226146698,0.35,1
1.62,2.11549377441,1.6,0.495493774414,-0.02,1
2.85,3.06122493744,2.83,0.211224937439,-0.02,1
2.36,2.45968151093,2.14,0.0996815109253,-0.22,1
2.23,2.70882940292,2.29,0.478829402924,0.06,1
4.01,4.29881429672,3.8,0.288814296722,-0.21,1
3.75,4.16696453094,3.29,0.416964530945,-0.46,1
3.5,4.09797000885,3.27,0.59797000885,-0.23,1
3.76,4.06034803391,3.65,0.300348033905,-0.11,1
3.71,4.50034379959,3.87,0.790343799591,0.16,1
0.84,1.25976634026,0.74,0.419766340256,-0.1,1
3.79,4.43498325348,3.83,0.644983253479,0.04,1
1.27,1.71874380112,1.43,0.448743801117,0.16,1
3.3,3.58598041534,2.96,0.285980415344,-0.34,1
4.59,5.43937921524,5.27,0.84937921524,0.68,1
4.31,4.71340465546,4.19,0.403404655457,-0.12,1
2.29,2.47162604332,1.99,0.18162604332,-0.3,1
3.58,4.28796339035,4.04,0.70796339035,0.46,1
2.01,2.4142332077,1.82,0.404233207703,-0.19,1
3.7,4.10274219513,4.15,0.402742195129,0.45,1
3.17,3.55169153214,3.27,0.381691532135,0.1,1
2.36,2.93437957764,2.54,0.574379577637,0.18,1
2.52,3.02265024185,2.37,0.502650241852,-0.15,1
2.12,2.82407569885,2.17,0.704075698853,0.05,1
1.93,2.5195286274,2.2,0.589528627396,0.27,1
1.16,1.57399976254,1.26,0.413999762535,0.1,1
1.58,1.92450249195,1.42,0.344502491951,-0.16,1
2.6,2.9009373188,2.32,0.300937318802,-0.28,1
1.91,2.16844534874,1.64,0.25844534874,-0.27,1
1.72,2.09094452858,1.49,0.37094452858,-0.23,1
3.26,3.72557663918,3.46,0.465576639175,0.2,1
2.96,3.18047833443,2.75,0.220478334427,-0.21,1
3.96,4.42503976822,4.18,0.465039768219,0.22,1
2.7,3.28302955627,2.82,0.583029556274,0.12,1
1.73,2.20107698441,1.81,0.471076984406,0.08,1
3.54,3.80909371376,3.1,0.26909371376,-0.44,1
3.9,4.42431259155,4.1,0.524312591553,0.2,1
1.84,2.30193781853,1.99,0.461937818527,0.15,1
3.5,3.97931456566,3.47,0.479314565659,-0.03,1
3.43,4.060546875,3.56,0.630546875,0.13,1
1.33,1.68538427353,1.31,0.355384273529,-0.02,1
2.51,2.79054117203,2.18,0.280541172028,-0.33,1
3.92,4.33556938171,3.65,0.415569381714,-0.27,1
2.54,3.02559614182,2.76,0.485596141815,0.22,1
2.96,3.46638917923,3.38,0.50638917923,0.42,1
1.97,2.53835725784,1.86,0.568357257843,-0.11,1
1.44,1.78497493267,1.34,0.344974932671,-0.1,1
4.51,5.12308979034,4.31,0.613089790344,-0.2,1
1.99,2.31805205345,2.01,0.328052053452,0.02,1
1.31,1.65658175945,1.16,0.346581759453,-0.15,1
2.99,3.16760921478,2.73,0.177609214783,-0.26,1
3.2,3.66903090477,3.05,0.46903090477,-0.15,1
4.02,4.18229484558,3.96,0.162294845581,-0.06,1
3.85,3.99841070175,3.43,0.148410701752,-0.42,1
2.59,2.76797246933,2.44,0.17797246933,-0.15,1
3.08,3.67426300049,3.23,0.594263000488,0.15,1
4.64,5.13549470901,5.17,0.495494709015,0.53,1
2.6,3.09262084961,2.87,0.492620849609,0.27,1
1.32,1.78640973568,1.44,0.46640973568,0.12,1
1.61,2.18077111244,1.77,0.570771112442,0.16,1
1.62,2.07170891762,1.85,0.451708917618,0.23,1
1.6,1.75651264191,1.39,0.156512641907,-0.21,1
3.96,4.27897262573,4.31,0.318972625732,0.35,1
2.33,2.69575452805,2.07,0.365754528046,-0.26,1
3.29,3.65761518478,3.1,0.367615184784,-0.19,1
1.34,1.89046680927,1.45,0.550466809273,0.11,1
2.47,2.82571983337,2.24,0.355719833374,-0.23,1
2.9,3.3900282383,3.12,0.490028238297,0.22,1
4.16,4.39901781082,4.11,0.239017810822,-0.05,1
2.5,2.63188505173,2.3,0.131885051727,-0.2,1
2.9,2.98215675354,2.77,0.08215675354,-0.13,1
2.28,2.50818991661,2.12,0.228189916611,-0.16,1
5.01,5.82975196838,5.33,0.819751968384,0.32,1
3.17,3.35904288292,2.88,0.189042882919,-0.29,1
2.33,2.65625739098,2.04,0.326257390976,-0.29,1
3.15,3.61668992043,3.27,0.466689920425,0.12,1
1.74,2.05902647972,1.79,0.319026479721,0.05,1
3.37,3.55843067169,3.86,0.188430671692,0.49,1
2.29,2.78907728195,2.43,0.499077281952,0.14,1
3.58,4.0004734993,4.05,0.420473499298,0.47,1
4.48,4.75536584854,4.21,0.275365848541,-0.27,1
1.07,1.4776096344,1.07,0.407609634399,0.0,1
2.55,2.83696842194,2.59,0.286968421936,0.04,1
0.65,1.00613582134,0.65,0.356135821342,0.0,1
3.01,3.54914569855,3.24,0.539145698547,0.23,1
3.65,4.26310682297,3.54,0.613106822968,-0.11,1
4.03,4.63968753815,4.44,0.609687538147,0.41,1
3.27,3.52985334396,3.13,0.259853343964,-0.14,1
2.38,2.71937465668,2.13,0.339374656677,-0.25,1
3.88,4.3328962326,4.11,0.452896232605,0.23,1
2.15,2.68085360527,2.25,0.53085360527,0.1,1
1.28,1.72763121128,1.18,0.447631211281,-0.1,1
2.82,3.21861433983,3.13,0.398614339828,0.31,1
2.29,2.85447382927,2.46,0.564473829269,0.17,1
2.05,2.41097831726,1.94,0.360978317261,-0.11,1
2.66,3.08480000496,2.59,0.424800004959,-0.07,1
1.31,1.67678689957,1.13,0.366786899567,-0.18,1
3.65,4.31683254242,3.92,0.666832542419,0.27,1
1.4,1.71547067165,1.35,0.315470671654,-0.05,1
2.05,2.74934840202,2.19,0.699348402023,0.14,1
2.3,2.65191555023,2.46,0.351915550232,0.16,1
2.79,3.2918419838,2.86,0.501841983795,0.07,1
2.91,3.00672125816,2.57,0.0967212581635,-0.34,1
3.29,3.79354834557,3.7,0.503548345566,0.41,1
2.93,3.22213220596,2.8,0.292132205963,-0.13,1
2.73,3.23030376434,2.74,0.500303764343,0.01,1
2.77,3.16560292244,2.49,0.39560292244,-0.28,1
3.37,3.71206760406,3.55,0.342067604065,0.18,1
2.34,2.94871902466,2.08,0.608719024658,-0.26,1
4.48,4.5582780838,4.51,0.0782780838013,0.03,1
4.8,5.0198931694,4.95,0.219893169403,0.15,1
2.77,3.05009007454,2.54,0.280090074539,-0.23,1
2.05,2.64069867134,2.36,0.590698671341,0.31,1
3.42,3.71882843971,3.72,0.298828439713,0.3,1
1.49,1.88078916073,1.5,0.390789160728,0.01,1
2.42,2.90955209732,2.57,0.489552097321,0.15,1
1.96,2.29642987251,1.72,0.336429872513,-0.24,1
3.65,4.23324108124,3.97,0.583241081238,0.32,1
2.5,2.78656196594,2.18,0.286561965942,-0.32,1
2.72,3.18699407578,2.73,0.466994075775,0.01,1
3.9,4.52119350433,4.17,0.621193504333,0.27,1
2.3,2.53785586357,2.47,0.237855863571,0.17,1
3.3,3.82154917717,3.37,0.52154917717,0.07,1
2.93,3.65193676949,3.26,0.721936769485,0.33,1
2.7,2.90662455559,2.44,0.206624555588,-0.26,1
3.13,3.2957572937,2.91,0.165757293701,-0.22,1
4.44,4.79366731644,4.97,0.353667316437,0.53,1
3.75,4.3224864006,4.03,0.572486400604,0.28,1
1.2,1.59615123272,1.17,0.396151232719,-0.03,1
3.26,3.48158669472,2.95,0.221586694717,-0.31,1
6.91,7.47297334671,7.29,0.56297334671,0.38,1
3.4,3.84993195534,3.42,0.449931955338,0.02,1
3.5,3.79279279709,3.18,0.292792797089,-0.32,1
2.3,2.6577732563,2.04,0.357773256302,-0.26,1
3.63,4.11967611313,3.3,0.489676113129,-0.33,1
2.17,2.43498039246,1.97,0.264980392456,-0.2,1
1.93,2.63701343536,2.02,0.707013435364,0.09,1
1.89,2.34341359138,2.15,0.453413591385,0.26,1
5.29,5.21247959137,5.91,-0.0775204086304,0.62,0
1.01,1.4686549902,0.96,0.458654990196,-0.05,1
3.73,4.17485809326,3.9,0.444858093262,0.17,1
2.56,2.72891640663,2.29,0.168916406631,-0.27,1
2.54,2.97369384766,2.78,0.433693847656,0.24,1
2.69,3.26123905182,3.05,0.571239051819,0.36,1
0.97,1.18399250507,0.83,0.213992505074,-0.14,1
3.99,4.3069062233,4.09,0.316906223297,0.1,1
1.62,2.00845623016,1.74,0.388456230164,0.12,1
3.5,3.81700158119,3.85,0.317001581192,0.35,1
3.31,3.64870238304,3.0,0.338702383041,-0.31,1
2.42,2.98094558716,2.5,0.560945587158,0.08,1
3.52,3.66634678841,3.12,0.146346788406,-0.4,1
3.66,4.1482963562,3.69,0.488296356201,0.03,1
3.9,4.00585126877,3.56,0.105851268768,-0.34,1
3.59,3.97213602066,3.34,0.38213602066,-0.25,1
2.0,2.29911518097,1.73,0.299115180969,-0.27,1
2.75,3.22553873062,2.63,0.475538730621,-0.12,1
1.35,1.80050110817,1.37,0.45050110817,0.02,1
2.61,3.01626181602,2.61,0.406261816025,0.0,1
3.3,3.68387007713,3.1,0.383870077133,-0.2,1
3.5,3.91887760162,3.72,0.418877601624,0.22,1
1.73,2.16402220726,1.92,0.43402220726,0.19,1
3.14,3.58514595032,3.36,0.445145950317,0.22,1
2.8,3.07180142403,2.55,0.271801424026,-0.25,1
1.14,1.5928478241,1.15,0.452847824097,0.01,1
1.9,2.14161109924,1.78,0.241611099243,-0.12,1
1.32,1.83688616753,1.42,0.516886167526,0.1,1
2.62,2.85275769234,2.28,0.232757692337,-0.34,1
2.58,2.89558053017,2.23,0.315580530167,-0.35,1
2.71,3.15120792389,2.53,0.441207923889,-0.18,1
1.35,1.75416219234,1.45,0.404162192345,0.1,1
1.87,2.17260766029,1.66,0.302607660294,-0.21,1
1.97,2.46726036072,2.05,0.497260360718,0.08,1
2.95,3.54820990562,3.38,0.598209905624,0.43,1
2.31,2.69050073624,2.04,0.380500736237,-0.27,1
1.59,2.03847885132,1.57,0.448478851318,-0.02,1
2.99,3.38067913055,3.18,0.390679130554,0.19,1
3.41,3.61767983437,3.57,0.207679834366,0.16,1
3.11,3.48293328285,3.35,0.372933282852,0.24,1
1.88,2.30982732773,1.65,0.429827327728,-0.23,1
3.3,3.46965312958,3.48,0.169653129578,0.18,1
3.59,3.91746330261,3.21,0.327463302612,-0.38,1
2.5,3.0180721283,2.63,0.518072128296,0.13,1
1.99,2.41159391403,1.94,0.421593914032,-0.05,1
2.87,3.03376984596,2.46,0.163769845963,-0.41,1
1.32,1.77435851097,1.3,0.454358510971,-0.02,1
1.95,2.43290662766,2.18,0.482906627655,0.23,1
3.54,3.92451024055,3.43,0.384510240555,-0.11,1
3.31,3.85221552849,3.66,0.542215528488,0.35,1
4.37,4.5116071701,4.4,0.141607170105,0.03,1
3.37,3.74671649933,3.76,0.376716499329,0.39,1
2.3,2.97878670692,2.56,0.678786706924,0.26,1
4.34,4.6881403923,4.72,0.348140392303,0.38,1
3.41,3.51132774353,2.96,0.10132774353,-0.45,1
3.74,3.92916059494,3.55,0.18916059494,-0.19,1
4.42,4.67888784409,5.01,0.258887844086,0.59,1
4.02,4.5112657547,4.38,0.4912657547,0.36,1
2.02,2.44405889511,2.19,0.424058895111,0.17,1
1.46,1.67655575275,1.31,0.216555752754,-0.15,1
3.03,3.50947642326,3.06,0.479476423264,0.03,1
1.88,2.31447148323,1.95,0.434471483231,0.07,1
4.17,4.49348449707,4.67,0.32348449707,0.5,1
2.83,3.57014751434,2.85,0.740147514343,0.02,1
1.01,1.34036123753,0.9,0.330361237526,-0.11,1
4.99,5.51867246628,5.47,0.528672466278,0.48,1
2.75,3.30899643898,2.98,0.55899643898,0.23,1
3.5,3.89352655411,3.42,0.393526554108,-0.08,1
1.3,1.65746843815,1.17,0.357468438148,-0.13,1
2.31,2.58582615852,2.44,0.275826158524,0.13,1
2.91,3.07838535309,2.53,0.168385353088,-0.38,1
4.2,4.80666732788,4.74,0.606667327881,0.54,1
2.05,2.47955560684,2.11,0.429555606842,0.06,1
4.32,4.51213169098,4.23,0.192131690979,-0.09,1
2.24,2.8069858551,2.44,0.566985855103,0.2,1
4.8,5.3702454567,5.33,0.570245456696,0.53,1
4.75,4.93374633789,4.54,0.183746337891,-0.21,1
2.02,2.67675042152,2.3,0.656750421524,0.28,1
4.16,4.44193172455,3.88,0.281931724548,-0.28,1
4.0,4.52260780334,4.36,0.522607803345,0.36,1
3.61,3.92937421799,3.48,0.319374217987,-0.13,1
1.26,1.46933972836,1.1,0.209339728355,-0.16,1
2.79,3.2436413765,2.57,0.453641376495,-0.22,1
2.76,3.09680390358,2.52,0.33680390358,-0.24,1
1.01,1.55713891983,1.06,0.54713891983,0.05,1
2.0,2.22983407974,1.81,0.229834079742,-0.19,1
6.0,6.31782007217,6.82,0.317820072174,0.82,1
2.12,2.49357199669,2.26,0.373571996689,0.14,1
3.23,3.63647270203,3.56,0.406472702026,0.33,1
2.27,2.50155830383,2.1,0.231558303833,-0.17,1
2.7,3.10283660889,2.7,0.402836608887,0.0,1
2.57,3.09951734543,2.87,0.529517345428,0.3,1
5.0,5.45868253708,5.16,0.458682537079,0.16,1
3.35,3.45756316185,2.87,0.10756316185,-0.48,1
4.02,4.53948163986,4.2,0.519481639862,0.18,1
3.36,3.92531371117,3.79,0.565313711166,0.43,1
3.21,3.88588047028,3.57,0.675880470276,0.36,1
0.94,1.33300638199,0.89,0.393006381989,-0.05,1
5.15,5.43674659729,5.1,0.28674659729,-0.05,1
4.23,4.47573518753,4.49,0.245735187531,0.26,1
2.29,2.82240462303,2.41,0.532404623032,0.12,1
2.12,2.77209496498,2.43,0.652094964981,0.31,1
0.97,1.38923275471,1.09,0.419232754707,0.12,1
2.8,3.28592729568,2.96,0.485927295685,0.16,1
2.55,2.90954065323,2.61,0.359540653229,0.06,1
4.24,4.77997350693,4.64,0.539973506927,0.4,1
2.16,2.5758228302,2.24,0.4158228302,0.08,1
2.38,2.93682026863,2.53,0.556820268631,0.15,1
1.63,2.02491831779,1.5,0.394918317795,-0.13,1
3.34,3.6488442421,3.09,0.308844242096,-0.25,1
3.55,4.205037117,3.67,0.655037117004,0.12,1
2.25,2.45027828217,1.95,0.200278282166,-0.3,1
1.71,2.02526259422,1.88,0.315262594223,0.17,1
3.5,4.15199708939,3.84,0.651997089386,0.34,1
3.15,3.16852426529,2.73,0.0185242652893,-0.42,1
2.22,2.42701411247,1.98,0.207014112473,-0.24,1
3.18,3.93135309219,3.38,0.751353092194,0.2,1
1.24,1.64815759659,1.16,0.408157596588,-0.08,1
2.93,3.40177965164,2.99,0.471779651642,0.06,1
5.25,5.49845027924,4.53,0.248450279236,-0.72,1
0.5,0.904708623886,0.44,0.404708623886,-0.06,1
3.96,4.24057722092,4.23,0.280577220917,0.27,1
2.3,2.60757350922,2.5,0.307573509216,0.2,1
2.81,3.28965997696,2.99,0.479659976959,0.18,1
1.41,1.81136441231,1.3,0.401364412308,-0.11,1
2.43,3.07369017601,2.2,0.64369017601,-0.23,1
3.74,3.72920799255,4.02,-0.0107920074463,0.28,0
2.53,3.00438809395,2.56,0.474388093948,0.03,1
1.19,1.72016859055,1.34,0.530168590546,0.15,1
2.75,3.06511044502,2.92,0.315110445023,0.17,1
5.16,5.15294742584,5.06,-0.00705257415771,-0.1,0
2.43,2.65015673637,2.15,0.220156736374,-0.28,1
3.99,4.67043924332,4.24,0.680439243317,0.25,1
1.55,1.87287652493,1.36,0.322876524925,-0.19,1
4.5,4.84912347794,4.51,0.349123477936,0.01,1
2.46,2.74194812775,2.48,0.281948127747,0.02,1
3.75,3.98493862152,3.35,0.234938621521,-0.4,1
2.7,3.18084359169,2.77,0.48084359169,0.07,1
